County_State,County,State,SVI_CTGY,Metro_status,Census2019,FIPS,Census2019_65PlusPop,Census2019_18to64Pop
osage_ok,Osage County,OK,3.0,1.0,46963.0,40113,9663.0,27247.0
clay_mo,Clay County,MO,1.0,1.0,249948.0,29047,36092.0,154108.0
webster_wv,Webster County,WV,3.0,0.0,8114.0,54101,1951.0,4585.0
adams_ms,Adams County,MS,4.0,0.0,30693.0,28001,6005.0,18585.0
lowndes_ms,Lowndes County,MS,4.0,0.0,58595.0,28087,9535.0,35192.0
carroll_ms,Carroll County,MS,3.0,0.0,9947.0,28015,2412.0,5678.0
tompkins_ny,Tompkins County,NY,2.0,1.0,102180.0,36109,15430.0,71774.0
gove_ks,Gove County,KS,1.0,0.0,2636.0,20063,639.0,1359.0
greenup_ky,Greenup County,KY,2.0,1.0,35098.0,21089,7469.0,20127.0
sullivan_ny,Sullivan County,NY,4.0,0.0,75432.0,36105,14579.0,44995.0
dupage_il,DuPage County,IL,1.0,1.0,922921.0,17043,148998.0,566345.0
haines borough_ak,Haines Borough,AK,1.0,0.0,2530.0,02100,548.0,1526.0
vance_nc,Vance County,NC,4.0,0.0,44535.0,37181,8487.0,25605.0
pope_ar,Pope County,AR,4.0,0.0,64072.0,05115,10361.0,39200.0
st. landry parish_la,St. Landry Parish,LA,4.0,0.0,82124.0,22097,13639.0,46725.0
yates_ny,Yates County,NY,2.0,1.0,24913.0,36123,5316.0,14117.0
hardin_il,Hardin County,IL,3.0,0.0,3821.0,17069,1021.0,2131.0
baker_ga,Baker County,GA,3.0,1.0,3038.0,13007,719.0,1728.0
stanton_ks,Stanton County,KS,2.0,0.0,2006.0,20187,347.0,1099.0
nolan_tx,Nolan County,TX,4.0,0.0,14714.0,48353,2737.0,8148.0
redwood_mn,Redwood County,MN,1.0,0.0,15170.0,27127,3273.0,8116.0
medina_oh,Medina County,OH,1.0,1.0,179746.0,39103,33188.0,106981.0
westmoreland_pa,Westmoreland County,PA,1.0,1.0,348899.0,42129,81263.0,204066.0
hocking_oh,Hocking County,OH,2.0,1.0,28264.0,39073,5502.0,16621.0
steuben_ny,Steuben County,NY,2.0,0.0,95379.0,36101,19211.0,55896.0
columbia_ar,Columbia County,AR,4.0,0.0,23457.0,05027,4160.0,14457.0
spalding_ga,Spalding County,GA,4.0,1.0,66703.0,13255,12178.0,38883.0
franklin_nc,Franklin County,NC,3.0,1.0,69685.0,37069,11935.0,42589.0
ontario_ny,Ontario County,NY,1.0,1.0,109777.0,36069,22621.0,65321.0
olmsted_mn,Olmsted County,MN,2.0,1.0,158293.0,27109,25236.0,94367.0
jackson parish_la,Jackson Parish,LA,4.0,0.0,15744.0,22049,3239.0,9097.0
carroll_va,Carroll County,VA,2.0,0.0,29791.0,51035,7571.0,16919.0
orange_va,Orange County,VA,2.0,0.0,37051.0,51137,7631.0,21650.0
saline_ne,Saline County,NE,3.0,0.0,14224.0,31151,2188.0,8354.0
buffalo_sd,Buffalo County,SD,4.0,0.0,1962.0,46017,148.0,1055.0
nassau_fl,Nassau County,FL,1.0,1.0,88625.0,12089,20231.0,50929.0
wise_tx,Wise County,TX,3.0,1.0,69984.0,48497,10598.0,42105.0
monmouth_nj,Monmouth County,NJ,1.0,1.0,618795.0,34025,112498.0,376885.0
muskogee_ok,Muskogee County,OK,4.0,0.0,67997.0,40101,11600.0,39794.0
accomack_va,Accomack County,VA,4.0,0.0,32316.0,51001,7934.0,17692.0
pike_al,Pike County,AL,4.0,0.0,33114.0,01109,5031.0,21788.0
teller_co,Teller County,CO,1.0,1.0,25388.0,08119,5888.0,15210.0
dodge_ne,Dodge County,NE,3.0,0.0,36565.0,31053,7097.0,20631.0
hertford_nc,Hertford County,NC,4.0,0.0,23677.0,37091,4836.0,14463.0
falls church city_va,Falls Church city,VA,1.0,1.0,14617.0,51610,2055.0,8921.0
ouray_co,Ouray County,CO,1.0,0.0,4952.0,08091,1350.0,2846.0
pickens_ga,Pickens County,GA,2.0,1.0,32591.0,13227,7282.0,18856.0
alamosa_co,Alamosa County,CO,4.0,0.0,16233.0,08003,2254.0,10054.0
martin_nc,Martin County,NC,4.0,0.0,22440.0,37117,5372.0,12545.0
box elder_ut,Box Elder County,UT,1.0,1.0,56046.0,49003,7399.0,31185.0
cherokee_ga,Cherokee County,GA,1.0,1.0,258773.0,13057,37583.0,159328.0
crow wing_mn,Crow Wing County,MN,1.0,0.0,65055.0,27035,14946.0,36234.0
bryan_ga,Bryan County,GA,2.0,1.0,39627.0,13029,4237.0,23742.0
wayne_tn,Wayne County,TN,4.0,0.0,16673.0,47181,3315.0,10584.0
douglas_or,Douglas County,OR,3.0,0.0,110980.0,41019,29193.0,60420.0
unknown_dc,Unknown County,DC,,,,UNK,,
knox_oh,Knox County,OH,2.0,0.0,62322.0,39083,11599.0,36618.0
carbon_pa,Carbon County,PA,2.0,1.0,64182.0,42025,13944.0,37933.0
portage_oh,Portage County,OH,1.0,1.0,162466.0,39133,27660.0,104747.0
hancock_oh,Hancock County,OH,1.0,0.0,75783.0,39063,13399.0,45655.0
brown_ne,Brown County,NE,1.0,0.0,2955.0,31017,798.0,1520.0
hart_ky,Hart County,KY,4.0,0.0,19035.0,21099,3186.0,11174.0
plymouth_ma,Plymouth County,MA,1.0,1.0,521202.0,25023,96933.0,313812.0
lenawee_mi,Lenawee County,MI,2.0,0.0,98451.0,26091,19148.0,58843.0
polk_ar,Polk County,AR,4.0,0.0,19964.0,05113,4717.0,10707.0
butler_pa,Butler County,PA,1.0,1.0,187853.0,42019,36469.0,114381.0
iron_mi,Iron County,MI,2.0,0.0,11066.0,26071,3455.0,5755.0
barry_mo,Barry County,MO,3.0,0.0,35789.0,29009,7523.0,20128.0
boone_ne,Boone County,NE,1.0,0.0,5192.0,31011,1216.0,2773.0
morgan_ky,Morgan County,KY,4.0,0.0,13309.0,21175,2316.0,8619.0
hunt_tx,Hunt County,TX,4.0,1.0,98594.0,48231,15810.0,59288.0
bartholomew_in,Bartholomew County,IN,2.0,1.0,83779.0,18005,13851.0,50049.0
crisp_ga,Crisp County,GA,4.0,0.0,22372.0,13081,4309.0,12712.0
blanco_tx,Blanco County,TX,2.0,0.0,11931.0,48031,3004.0,6807.0
chaffee_co,Chaffee County,CO,1.0,0.0,20356.0,08015,5298.0,11987.0
madison_oh,Madison County,OH,2.0,1.0,44731.0,39097,7098.0,28571.0
terrell_tx,Terrell County,TX,2.0,0.0,776.0,48443,255.0,375.0
dauphin_pa,Dauphin County,PA,2.0,1.0,278299.0,42043,48420.0,167277.0
skagit_wa,Skagit County,WA,3.0,1.0,129205.0,53057,27780.0,73645.0
washington parish_la,Washington Parish,LA,4.0,0.0,46194.0,22117,8554.0,26627.0
aroostook_me,Aroostook County,ME,3.0,0.0,67055.0,23003,16717.0,38092.0
clark_wa,Clark County,WA,2.0,1.0,488241.0,53011,77942.0,295613.0
greene_ar,Greene County,AR,3.0,0.0,45325.0,05055,7372.0,26936.0
sublette_wy,Sublette County,WY,1.0,0.0,9831.0,56035,2017.0,5645.0
jefferson_tx,Jefferson County,TX,4.0,1.0,251565.0,48245,37595.0,153439.0
dubois_in,Dubois County,IN,1.0,0.0,42736.0,18037,7634.0,24689.0
presque isle_mi,Presque Isle County,MI,2.0,0.0,12592.0,26141,4095.0,6544.0
tippah_ms,Tippah County,MS,4.0,0.0,22015.0,28139,3721.0,12990.0
wasatch_ut,Wasatch County,UT,1.0,0.0,34091.0,49051,4191.0,19451.0
atlantic_nj,Atlantic County,NJ,4.0,1.0,263670.0,34001,49027.0,159106.0
douglas_ne,Douglas County,NE,2.0,1.0,571327.0,31055,76770.0,348870.0
pierce_ne,Pierce County,NE,1.0,0.0,7148.0,31139,1403.0,3951.0
comanche_tx,Comanche County,TX,3.0,0.0,13635.0,48093,3330.0,7286.0
kendall_il,Kendall County,IL,1.0,1.0,128990.0,17093,13824.0,78906.0
poquoson city_va,Poquoson city,VA,1.0,1.0,12271.0,51735,2402.0,7122.0
chittenden_vt,Chittenden County,VT,1.0,1.0,163774.0,50007,25481.0,109755.0
keya paha_ne,Keya Paha County,NE,1.0,0.0,806.0,31103,263.0,396.0
loup_ne,Loup County,NE,1.0,0.0,664.0,31115,174.0,351.0
robertson_ky,Robertson County,KY,2.0,0.0,2108.0,21201,463.0,1213.0
tyler_tx,Tyler County,TX,4.0,0.0,21672.0,48457,4895.0,12604.0
pierce_wi,Pierce County,WI,1.0,1.0,42754.0,55093,6523.0,27418.0
pittsylvania_va,Pittsylvania County,VA,3.0,0.0,60354.0,51143,14092.0,35138.0
cherokee_ks,Cherokee County,KS,2.0,0.0,19939.0,20021,3930.0,11463.0
owen_in,Owen County,IN,2.0,1.0,20799.0,18119,4145.0,12342.0
daviess_mo,Daviess County,MO,2.0,0.0,8278.0,29061,1751.0,4426.0
mercer_mo,Mercer County,MO,2.0,0.0,3617.0,29129,814.0,1939.0
glenn_ca,Glenn County,CA,4.0,0.0,28393.0,06021,4476.0,16357.0
graham_nc,Graham County,NC,3.0,0.0,8441.0,37075,2067.0,4700.0
roscommon_mi,Roscommon County,MI,2.0,0.0,24019.0,26143,7990.0,12483.0
webster_ne,Webster County,NE,1.0,0.0,3487.0,31181,816.0,1911.0
bath_va,Bath County,VA,1.0,0.0,4147.0,51017,1161.0,2359.0
potter_pa,Potter County,PA,2.0,0.0,16526.0,42105,4043.0,9140.0
kusilvak census area_ak,Kusilvak Census Area,AK,4.0,0.0,8314.0,02158,506.0,4368.0
chesterfield_sc,Chesterfield County,SC,4.0,0.0,45650.0,45025,8685.0,26992.0
mecklenburg_va,Mecklenburg County,VA,4.0,0.0,30587.0,51117,7908.0,16973.0
washington_mo,Washington County,MO,4.0,0.0,24730.0,29221,4264.0,14867.0
scotland_nc,Scotland County,NC,4.0,0.0,34823.0,37165,6531.0,20262.0
morris_tx,Morris County,TX,3.0,0.0,12388.0,48343,2730.0,6801.0
marion_ar,Marion County,AR,3.0,0.0,16694.0,05089,4858.0,8802.0
pennington_mn,Pennington County,MN,2.0,0.0,14119.0,27113,2660.0,8250.0
giles_va,Giles County,VA,2.0,1.0,16720.0,51071,3737.0,9574.0
east carroll parish_la,East Carroll Parish,LA,4.0,0.0,6861.0,22035,1047.0,4176.0
bosque_tx,Bosque County,TX,3.0,0.0,18685.0,48035,4741.0,10014.0
howard_ne,Howard County,NE,1.0,1.0,6445.0,31093,1395.0,3495.0
manistee_mi,Manistee County,MI,2.0,0.0,24558.0,26101,6458.0,13883.0
johnson_tn,Johnson County,TN,3.0,0.0,17788.0,47091,4146.0,10636.0
coffee_tn,Coffee County,TN,2.0,0.0,56520.0,47031,9837.0,33098.0
antrim_mi,Antrim County,MI,1.0,0.0,23324.0,26009,6536.0,12670.0
caribou_id,Caribou County,ID,1.0,0.0,7155.0,16029,1241.0,3838.0
granville_nc,Granville County,NC,3.0,0.0,60443.0,37077,10674.0,37384.0
dixon_ne,Dixon County,NE,2.0,1.0,5636.0,31051,1167.0,3026.0
floyd_in,Floyd County,IN,1.0,1.0,78522.0,18043,12927.0,47868.0
knox_mo,Knox County,MO,3.0,0.0,3959.0,29103,877.0,2152.0
miller_ar,Miller County,AR,4.0,1.0,43257.0,05091,7440.0,25747.0
kiowa_ok,Kiowa County,OK,3.0,0.0,8708.0,40075,1712.0,4904.0
borden_tx,Borden County,TX,1.0,0.0,654.0,48033,174.0,350.0
edwards_ks,Edwards County,KS,2.0,0.0,2798.0,20047,606.0,1539.0
amador_ca,Amador County,CA,3.0,0.0,39752.0,06005,10945.0,22797.0
harding_sd,Harding County,SD,1.0,0.0,1298.0,46063,236.0,752.0
vermillion_in,Vermillion County,IN,2.0,1.0,15498.0,18165,3148.0,8940.0
greene_mo,Greene County,MO,2.0,1.0,293086.0,29077,49105.0,183352.0
burt_ne,Burt County,NE,2.0,0.0,6459.0,31021,1573.0,3433.0
barber_ks,Barber County,KS,2.0,0.0,4427.0,20007,1022.0,2379.0
caldwell_ky,Caldwell County,KY,2.0,0.0,12747.0,21033,2719.0,7171.0
lea_nm,Lea County,NM,4.0,0.0,71070.0,35025,8076.0,41853.0
tehama_ca,Tehama County,CA,4.0,0.0,65084.0,06103,12780.0,36841.0
baraga_mi,Baraga County,MI,3.0,0.0,8209.0,26013,1867.0,4944.0
wayne_mi,Wayne County,MI,4.0,1.0,1749343.0,26163,276530.0,1060519.0
leon_tx,Leon County,TX,3.0,0.0,17404.0,48289,4334.0,9180.0
overton_tn,Overton County,TN,2.0,0.0,22241.0,47133,4594.0,12917.0
campbell_tn,Campbell County,TN,3.0,1.0,39842.0,47013,8362.0,23392.0
washington_tn,Washington County,TN,2.0,1.0,129375.0,47179,24275.0,80601.0
park_mt,Park County,MT,1.0,0.0,16606.0,30067,3940.0,9819.0
pender_nc,Pender County,NC,3.0,1.0,63060.0,37141,11716.0,37342.0
scott_mo,Scott County,MO,4.0,0.0,38280.0,29201,7101.0,21998.0
randolph_ga,Randolph County,GA,4.0,0.0,6778.0,13243,1677.0,3724.0
hall_ga,Hall County,GA,3.0,1.0,204441.0,13139,31489.0,122149.0
decatur_in,Decatur County,IN,1.0,0.0,26559.0,18031,4629.0,15606.0
bastrop_tx,Bastrop County,TX,3.0,1.0,88723.0,48021,13865.0,52351.0
owen_ky,Owen County,KY,3.0,0.0,10901.0,21187,2083.0,6433.0
unknown_md,Unknown County,MD,,,,UNK,,
concordia parish_la,Concordia Parish,LA,4.0,0.0,19259.0,22029,3426.0,11271.0
loudon_tn,Loudon County,TN,2.0,1.0,54068.0,47105,14536.0,29193.0
mahoning_oh,Mahoning County,OH,3.0,1.0,228683.0,39099,49011.0,134200.0
newaygo_mi,Newaygo County,MI,3.0,0.0,48980.0,26123,9687.0,28343.0
gibson_in,Gibson County,IN,2.0,0.0,33659.0,18051,5981.0,19684.0
angelina_tx,Angelina County,TX,4.0,0.0,86715.0,48005,14422.0,50236.0
lake_tn,Lake County,TN,4.0,0.0,7016.0,47095,1175.0,4835.0
coffey_ks,Coffey County,KS,1.0,0.0,8179.0,20031,1794.0,4598.0
seward_ks,Seward County,KS,4.0,0.0,21428.0,20175,2162.0,12434.0
coal_ok,Coal County,OK,4.0,0.0,5495.0,40029,1153.0,3040.0
garden_ne,Garden County,NE,1.0,0.0,1837.0,31069,532.0,953.0
grant_or,Grant County,OR,3.0,0.0,7199.0,41023,2259.0,3672.0
clallam_wa,Clallam County,WA,3.0,0.0,77331.0,53009,23554.0,40832.0
lincoln_nv,Lincoln County,NV,2.0,0.0,5183.0,32017,1311.0,2850.0
cleburne_al,Cleburne County,AL,3.0,0.0,14910.0,01029,3008.0,8541.0
jasper_sc,Jasper County,SC,4.0,1.0,30073.0,45053,6052.0,18065.0
claiborne parish_la,Claiborne Parish,LA,4.0,0.0,15670.0,22027,3056.0,9855.0
marion_il,Marion County,IL,3.0,0.0,37205.0,17121,7366.0,21210.0
huron_oh,Huron County,OH,2.0,0.0,58266.0,39077,10279.0,34010.0
lake of the woods_mn,Lake of the Woods County,MN,1.0,0.0,3740.0,27077,949.0,2097.0
barry_mi,Barry County,MI,1.0,1.0,61550.0,26015,11636.0,36432.0
delaware_in,Delaware County,IN,3.0,1.0,114135.0,18035,19927.0,73454.0
chaves_nm,Chaves County,NM,4.0,0.0,64615.0,35005,10434.0,37411.0
valley_mt,Valley County,MT,1.0,0.0,7396.0,30105,1756.0,3970.0
charlton_ga,Charlton County,GA,4.0,0.0,13392.0,13049,2112.0,8823.0
metcalfe_ky,Metcalfe County,KY,3.0,0.0,10071.0,21169,1954.0,5763.0
hyde_sd,Hyde County,SD,1.0,0.0,1301.0,46069,326.0,695.0
bradford_fl,Bradford County,FL,4.0,0.0,28201.0,12007,5064.0,17666.0
stafford_ks,Stafford County,KS,2.0,0.0,4156.0,20185,959.0,2229.0
ellis_ks,Ellis County,KS,1.0,0.0,28553.0,20051,4571.0,17945.0
kleberg_tx,Kleberg County,TX,4.0,0.0,30680.0,48273,4046.0,19295.0
morrow_or,Morrow County,OR,4.0,0.0,11603.0,41049,1945.0,6476.0
ashtabula_oh,Ashtabula County,OH,4.0,0.0,97241.0,39007,19086.0,56807.0
jefferson_id,Jefferson County,ID,2.0,1.0,29871.0,16051,3455.0,16361.0
lane_or,Lane County,OR,3.0,1.0,382067.0,41039,76174.0,236378.0
lemhi_id,Lemhi County,ID,2.0,0.0,8027.0,16059,2459.0,4071.0
taylor_fl,Taylor County,FL,4.0,0.0,21569.0,12123,4525.0,12785.0
newton_ar,Newton County,AR,2.0,0.0,7753.0,05101,2112.0,4145.0
morris_ks,Morris County,KS,1.0,0.0,5620.0,20127,1373.0,3080.0
columbia_wi,Columbia County,WI,1.0,1.0,57532.0,55021,10579.0,34854.0
umatilla_or,Umatilla County,OR,4.0,0.0,77950.0,41059,12510.0,45884.0
middlesex_ct,Middlesex County,CT,1.0,1.0,162436.0,09007,34075.0,100302.0
stephenson_il,Stephenson County,IL,2.0,0.0,44498.0,17177,10426.0,24608.0
gilliam_or,Gilliam County,OR,3.0,0.0,1912.0,41021,528.0,1019.0
mcclain_ok,McClain County,OK,1.0,1.0,40474.0,40087,6367.0,23783.0
cherokee_tx,Cherokee County,TX,4.0,0.0,52646.0,48073,9444.0,29875.0
washington_ok,Washington County,OK,2.0,0.0,51527.0,40147,10187.0,29088.0
garrard_ky,Garrard County,KY,2.0,0.0,17666.0,21079,3242.0,10517.0
stevens_ks,Stevens County,KS,3.0,0.0,5485.0,20189,915.0,3029.0
casey_ky,Casey County,KY,4.0,0.0,16159.0,21045,3293.0,9164.0
charles_md,Charles County,MD,1.0,1.0,163257.0,24017,21007.0,103389.0
jackson_ok,Jackson County,OK,4.0,0.0,24530.0,40065,3738.0,14694.0
unknown_sd,Unknown County,SD,,,,UNK,,
crawford_in,Crawford County,IN,2.0,0.0,10577.0,18025,2124.0,6154.0
titus_tx,Titus County,TX,4.0,0.0,32750.0,48449,4845.0,18512.0
perkins_sd,Perkins County,SD,1.0,0.0,2865.0,46105,760.0,1511.0
petersburg city_va,Petersburg city,VA,4.0,1.0,31346.0,51730,5330.0,18945.0
graham_az,Graham County,AZ,4.0,0.0,38837.0,04009,5440.0,23045.0
sioux_ne,Sioux County,NE,1.0,0.0,1166.0,31165,356.0,608.0
freeborn_mn,Freeborn County,MN,2.0,0.0,30281.0,27047,6827.0,16840.0
washoe_nv,Washoe County,NV,3.0,1.0,471519.0,32031,79377.0,291612.0
putnam_in,Putnam County,IN,2.0,1.0,37576.0,18133,6411.0,23901.0
wetzel_wv,Wetzel County,WV,2.0,0.0,15065.0,54103,3500.0,8600.0
iron_mo,Iron County,MO,4.0,0.0,10125.0,29093,2215.0,5804.0
indian river_fl,Indian River County,FL,2.0,1.0,159923.0,12061,54133.0,80764.0
howard_ia,Howard County,IA,1.0,0.0,9158.0,19089,1911.0,4964.0
madison_id,Madison County,ID,2.0,0.0,39907.0,16065,2829.0,26383.0
walton_ga,Walton County,GA,2.0,1.0,94593.0,13297,14868.0,56624.0
benton_ia,Benton County,IA,1.0,1.0,25645.0,19011,4885.0,14813.0
crawford_il,Crawford County,IL,2.0,0.0,18667.0,17033,3622.0,11343.0
stark_nd,Stark County,ND,1.0,0.0,31489.0,38089,4372.0,18569.0
floyd_ky,Floyd County,KY,4.0,0.0,35589.0,21071,6706.0,21075.0
prince william_va,Prince William County,VA,2.0,1.0,470335.0,51153,48523.0,295512.0
mississippi_ar,Mississippi County,AR,4.0,0.0,40651.0,05093,6116.0,23927.0
itawamba_ms,Itawamba County,MS,3.0,0.0,23390.0,28057,4213.0,14149.0
hemphill_tx,Hemphill County,TX,3.0,0.0,3819.0,48211,606.0,2060.0
loudoun_va,Loudoun County,VA,1.0,1.0,413538.0,51107,40150.0,258122.0
logan_il,Logan County,IL,1.0,0.0,28618.0,17107,5331.0,17786.0
benton_wa,Benton County,WA,3.0,1.0,204390.0,53005,31460.0,118658.0
sacramento_ca,Sacramento County,CA,3.0,1.0,1552058.0,06067,224882.0,964055.0
dewitt_tx,DeWitt County,TX,4.0,0.0,20160.0,48123,4035.0,11597.0
chesapeake city_va,Chesapeake city,VA,2.0,1.0,244835.0,51550,33634.0,152087.0
bay_fl,Bay County,FL,3.0,1.0,174705.0,12005,32535.0,106187.0
mcintosh_ok,McIntosh County,OK,4.0,0.0,19596.0,40091,5069.0,10687.0
monroe_mo,Monroe County,MO,2.0,0.0,8644.0,29137,2073.0,4707.0
pulaski_va,Pulaski County,VA,2.0,1.0,34027.0,51155,7981.0,20106.0
will_il,Will County,IL,1.0,1.0,690743.0,17197,93591.0,428325.0
lake and peninsula borough_ak,Lake and Peninsula Borough,AK,4.0,0.0,1592.0,02164,183.0,953.0
martin_ky,Martin County,KY,4.0,0.0,11195.0,21159,1912.0,7106.0
holmes_oh,Holmes County,OH,2.0,0.0,43960.0,39075,6156.0,24323.0
meeker_mn,Meeker County,MN,1.0,0.0,23222.0,27093,4765.0,12854.0
russell_ky,Russell County,KY,4.0,0.0,17923.0,21207,3627.0,10236.0
union_ky,Union County,KY,3.0,0.0,14381.0,21225,2475.0,9302.0
van buren_ia,Van Buren County,IA,1.0,0.0,7044.0,19177,1586.0,3860.0
washington_ks,Washington County,KS,1.0,0.0,5406.0,20201,1294.0,2888.0
benton_mo,Benton County,MO,3.0,0.0,19443.0,29015,6073.0,10001.0
taylor_ky,Taylor County,KY,3.0,0.0,25769.0,21217,4716.0,15278.0
gregg_tx,Gregg County,TX,4.0,1.0,123945.0,48183,19451.0,72623.0
independence_ar,Independence County,AR,4.0,0.0,37825.0,05063,6791.0,21773.0
mitchell_tx,Mitchell County,TX,3.0,0.0,8545.0,48335,1259.0,5523.0
cotton_ok,Cotton County,OK,3.0,1.0,5666.0,40033,1163.0,3248.0
franklin_oh,Franklin County,OH,3.0,1.0,1316756.0,39049,163143.0,848206.0
reagan_tx,Reagan County,TX,2.0,0.0,3849.0,48383,427.0,2307.0
franklin_me,Franklin County,ME,1.0,0.0,30199.0,23007,6856.0,18006.0
crawford_wi,Crawford County,WI,2.0,0.0,16131.0,55023,3867.0,9031.0
richmond_nc,Richmond County,NC,4.0,0.0,44829.0,37153,8183.0,26333.0
silver bow_mt,Silver Bow County,MT,3.0,0.0,34915.0,30093,6808.0,21037.0
jefferson_ga,Jefferson County,GA,4.0,0.0,15362.0,13163,2896.0,8903.0
lipscomb_tx,Lipscomb County,TX,2.0,0.0,3233.0,48295,617.0,1797.0
johnson_tx,Johnson County,TX,3.0,1.0,175817.0,48251,25151.0,105071.0
norton city_va,Norton city,VA,4.0,0.0,3981.0,51720,746.0,2375.0
vanderburgh_in,Vanderburgh County,IN,3.0,1.0,181451.0,18163,31490.0,110895.0
franklin_ms,Franklin County,MS,3.0,0.0,7713.0,28037,1603.0,4362.0
st. james parish_la,St. James Parish,LA,3.0,1.0,21096.0,22093,3742.0,12525.0
brooke_wv,Brooke County,WV,2.0,1.0,21939.0,54009,5393.0,12723.0
clay_ky,Clay County,KY,4.0,0.0,19901.0,21051,3099.0,12616.0
humboldt_ca,Humboldt County,CA,4.0,0.0,135558.0,06023,25189.0,84735.0
apache_az,Apache County,AZ,4.0,0.0,71887.0,04001,11334.0,41128.0
crenshaw_al,Crenshaw County,AL,3.0,0.0,13772.0,01041,2671.0,7965.0
churchill_nv,Churchill County,NV,3.0,0.0,24909.0,32001,4759.0,14452.0
bullock_al,Bullock County,AL,4.0,0.0,10101.0,01011,1711.0,6284.0
amherst_va,Amherst County,VA,2.0,1.0,31605.0,51009,6827.0,18664.0
fairfax city_va,Fairfax city,VA,1.0,1.0,24019.0,51600,3493.0,14620.0
clay_ms,Clay County,MS,3.0,0.0,19316.0,28025,3649.0,11345.0
blaine_ok,Blaine County,OK,3.0,0.0,9429.0,40011,1908.0,5111.0
musselshell_mt,Musselshell County,MT,2.0,0.0,4633.0,30065,1281.0,2497.0
woods_ok,Woods County,OK,2.0,0.0,8793.0,40151,1530.0,5462.0
nemaha_ne,Nemaha County,NE,1.0,0.0,6972.0,31127,1419.0,3995.0
williamson_tx,Williamson County,TX,1.0,1.0,590551.0,48491,73202.0,368391.0
shelby_tn,Shelby County,TN,4.0,1.0,937166.0,47157,131371.0,573041.0
burnett_wi,Burnett County,WI,1.0,0.0,15414.0,55013,4528.0,8202.0
itasca_mn,Itasca County,MN,2.0,0.0,45130.0,27061,10878.0,24907.0
citrus_fl,Citrus County,FL,3.0,1.0,149657.0,12017,54938.0,72724.0
unknown_tn,Unknown County,TN,,,,UNK,,
shenandoah_va,Shenandoah County,VA,2.0,0.0,43616.0,51171,9690.0,24762.0
dickinson_mi,Dickinson County,MI,1.0,0.0,25239.0,26043,5754.0,14424.0
placer_ca,Placer County,CA,1.0,1.0,398329.0,06061,79390.0,230992.0
fairfield_ct,Fairfield County,CT,2.0,1.0,943332.0,09001,153951.0,579715.0
unknown_ar,Unknown County,AR,,,,UNK,,
st. helena parish_la,St. Helena Parish,LA,4.0,1.0,10132.0,22091,2091.0,5946.0
morgan_tn,Morgan County,TN,3.0,1.0,21403.0,47129,3975.0,13389.0
mono_ca,Mono County,CA,1.0,0.0,14444.0,06051,2330.0,9545.0
washington_fl,Washington County,FL,4.0,0.0,25473.0,12133,4380.0,16018.0
appomattox_va,Appomattox County,VA,2.0,1.0,15911.0,51011,3366.0,9203.0
lenoir_nc,Lenoir County,NC,4.0,0.0,55949.0,37107,11303.0,32120.0
sagadahoc_me,Sagadahoc County,ME,1.0,1.0,35856.0,23023,8160.0,20880.0
brown_tx,Brown County,TX,3.0,0.0,37864.0,48049,7720.0,21973.0
socorro_nm,Socorro County,NM,4.0,0.0,16637.0,35053,3336.0,9609.0
unknown_ca,Unknown County,CA,,,,UNK,,
menifee_ky,Menifee County,KY,3.0,0.0,6489.0,21165,1391.0,3907.0
oconto_wi,Oconto County,WI,1.0,1.0,37930.0,55083,7916.0,22386.0
dekalb_ga,DeKalb County,GA,3.0,1.0,759297.0,13089,97926.0,487042.0
kalkaska_mi,Kalkaska County,MI,3.0,0.0,18038.0,26079,3728.0,10615.0
orleans parish_la,Orleans Parish,LA,3.0,1.0,390144.0,22071,60701.0,252163.0
moffat_co,Moffat County,CO,3.0,0.0,13283.0,08081,2116.0,7792.0
lancaster_pa,Lancaster County,PA,2.0,1.0,545724.0,42071,100381.0,317468.0
carson_tx,Carson County,TX,1.0,1.0,5926.0,48065,1250.0,3290.0
san saba_tx,San Saba County,TX,3.0,0.0,6055.0,48411,1465.0,3376.0
torrance_nm,Torrance County,NM,3.0,1.0,15461.0,35057,3319.0,9014.0
vinton_oh,Vinton County,OH,3.0,0.0,13085.0,39163,2430.0,7815.0
covington_ms,Covington County,MS,4.0,0.0,18636.0,28031,3200.0,10879.0
orleans_vt,Orleans County,VT,2.0,0.0,27037.0,50019,6289.0,15515.0
new kent_va,New Kent County,VA,1.0,1.0,23091.0,51127,4088.0,14401.0
monroe_tn,Monroe County,TN,3.0,0.0,46545.0,47123,9979.0,26820.0
hillsdale_mi,Hillsdale County,MI,3.0,0.0,45605.0,26059,9202.0,26589.0
mitchell_nc,Mitchell County,NC,2.0,0.0,14964.0,37121,3810.0,8419.0
sarpy_ne,Sarpy County,NE,1.0,1.0,187196.0,31153,22662.0,113601.0
santa fe_nm,Santa Fe County,NM,3.0,1.0,150358.0,35049,38106.0,85858.0
poinsett_ar,Poinsett County,AR,4.0,1.0,23528.0,05111,4321.0,13628.0
davidson_tn,Davidson County,TN,3.0,1.0,694144.0,47037,87023.0,464048.0
cumberland_pa,Cumberland County,PA,1.0,1.0,253370.0,42041,47750.0,154353.0
fillmore_mn,Fillmore County,MN,1.0,1.0,21067.0,27045,4469.0,11402.0
alameda_ca,Alameda County,CA,2.0,1.0,1671329.0,06001,238763.0,1092467.0
