County_State,n_zipcodes,pct_hesitant_02-24-22,pct_somewhat_hesitant_02-24-22,pct_highly_hesitant_02-24-22,county_vaccine,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden,county_election,County,State,SVI_CTGY,Metro_status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,county_census,Administered_Dose1_Recip_030121,Administered_Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_SVI_030121,Booster_Doses_Vax_Pct_030121,Administered_Dose1_Recip_090121,Administered_Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_SVI_090121,Booster_Doses_Vax_Pct_090121,Administered_Dose1_Recip_030122,Administered_Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_SVI_030122,Booster_Doses_Vax_Pct_030122,county_checkpoint,socio_std,hh_std,minority_std,housing_std,overall_std,null_pct,uninsured_pct,socio_wgt,hh_wgt,minority_wgt,housing_wgt,overall_wgt,count,county_svi
phelps_ne,9.0,0.282,0.097,0.185,phelps_ne,NE,Donald Trump,REP,4157,864,5021,0.828,0.172,phelps_ne,Phelps County,NE,1.0,0.0,9034.0,1913.0,4991.0,phelps_ne,354.0,3.9,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,57.5,phelps_ne,0.108907345941401,0.0373981728608943,0.1738846456706284,0.1535311803293823,0.1303609987688035,0.0,0.0398026315789473,0.2351887390350877,0.5356758881578947,0.2214111951754385,0.5888822368421053,0.3402795504385965,3,phelps_ne
philadelphia_pa,48.0,0.101,0.042,0.059,philadelphia_pa,PA,Joe Biden,DEM,603790,137587,741377,0.186,0.814,philadelphia_pa,Philadelphia County,PA,4.0,1.0,1584064.0,221678.0,1020212.0,philadelphia_pa,173020.0,10.9,13.0,0.0,1012840.0,63.9,15.0,0.0,1484208.0,93.7,16.0,28.8,philadelphia_pa,0.2874105546589069,0.3435412119121486,0.2182033686305306,0.2495996850722451,0.2708767098114726,0.0234375,0.0903944604570313,0.7033895025787856,0.6083543363321183,0.693228019880324,0.5655369460695366,0.6897862007798324,375,philadelphia_pa
phillips_ar,12.0,0.287,0.102,0.185,phillips_ar,AR,Joe Biden,DEM,3623,2619,6242,0.42,0.58,phillips_ar,Phillips County,AR,4.0,0.0,17782.0,3468.0,9738.0,phillips_ar,1936.0,10.9,13.0,0.0,8265.0,46.5,14.0,0.0,10291.0,57.9,15.0,37.0,phillips_ar,0.0882800260534623,0.0213384551143391,0.1210023043857705,0.2494525479257862,0.0963971299711078,0.0,0.0924661132709887,0.8705735263213198,0.9760905695071976,0.4650695071976463,0.5336183671324998,0.8366020804875486,6,phillips_ar
phillips_co,4.0,0.283,0.041,0.242,phillips_co,CO,Donald Trump,REP,1958,527,2485,0.788,0.212,phillips_co,Phillips County,CO,2.0,0.0,4265.0,993.0,2239.0,phillips_co,0.0,0.0,0.0,0.0,2052.0,48.1,7.0,0.0,2451.0,57.5,8.0,41.6,phillips_co,0.1628466917072619,0.3208143466243366,0.4355777772109133,0.0316076731190386,0.0202939646200538,0.0,0.1530801296896711,0.3368486336266789,0.4645614636405742,0.5417528948587309,0.7665115331171838,0.5312677628531728,2,phillips_co
phillips_ks,8.0,0.251,0.053,0.198,phillips_ks,KS,Donald Trump,REP,2388,364,2752,0.868,0.132,phillips_ks,Phillips County,KS,1.0,0.0,5234.0,1298.0,2770.0,phillips_ks,866.0,16.5,1.0,0.0,2140.0,40.9,2.0,0.0,2453.0,46.9,3.0,43.9,phillips_ks,0.1068060079458704,0.1708449687094511,0.0827237773154329,0.353170728307618,0.227629984843825,0.0,0.0543639053254437,0.3437963202662721,0.8121912167159763,0.1655967640532544,0.5944333394970414,0.4583594859467455,3,phillips_ks
phillips_mt,6.0,0.353,0.098,0.254,phillips_mt,MT,Donald Trump,REP,1936,450,2386,0.811,0.189,phillips_mt,Phillips County,MT,2.0,0.0,3954.0,916.0,2099.0,phillips_mt,707.0,17.9,5.0,0.0,1568.0,39.7,6.0,0.0,1973.0,49.9,7.0,50.4,phillips_mt,,,,,,0.0,0.1697381183317168,0.6574,0.6349,0.1338,0.7422,0.6023,1,phillips_mt
piatt_il,14.0,0.185,0.057,0.128,piatt_il,IL,Donald Trump,REP,6248,3603,9851,0.634,0.366,piatt_il,Piatt County,IL,1.0,1.0,16344.0,3240.0,9498.0,piatt_il,4270.0,26.1,1.0,0.0,8857.0,54.2,3.0,0.0,10658.0,65.2,4.0,53.4,piatt_il,0.1376132109694899,0.2587395279684442,0.055955004244482,0.2031429771532027,0.1315083140590991,0.0,0.0367687344006818,0.2633284105436172,0.5084651062275523,0.0734932489194618,0.2883128934071954,0.2078733426675595,4,piatt_il
pickaway_oh,17.0,0.265,0.073,0.192,pickaway_oh,OH,Donald Trump,REP,20593,7678,28271,0.728,0.272,pickaway_oh,Pickaway County,OH,2.0,1.0,58457.0,9344.0,36692.0,pickaway_oh,5871.0,10.0,5.0,0.0,20700.0,35.4,6.0,0.0,31272.0,53.5,8.0,47.3,pickaway_oh,0.2118862473549942,0.2443999273111532,0.0977130721536119,0.2327516785409642,0.2213864077018991,0.0769230769230769,0.0646877625315037,0.449877502100252,0.6232140819565014,0.120500925977784,0.4176187883879398,0.3826315131149071,12,pickaway_oh
pickens_al,8.0,0.179,0.057,0.121,pickens_al,AL,Donald Trump,REP,5594,4074,9668,0.579,0.421,pickens_al,Pickens County,AL,4.0,1.0,19930.0,3886.0,12180.0,pickens_al,2467.0,12.4,13.0,0.0,9180.0,46.1,14.0,0.0,11952.0,60.0,15.0,34.1,pickens_al,0.122873308737089,0.146649616433184,0.274953441513286,0.2663123861182577,0.2116814422664395,0.0,0.0790225637993891,0.819239284658587,0.7592465907971229,0.4784737560350773,0.6907652083949157,0.7736864567937728,5,pickens_al
pickens_ga,9.0,0.278,0.092,0.186,pickens_ga,GA,Donald Trump,REP,14110,3057,17167,0.822,0.178,pickens_ga,Pickens County,GA,2.0,1.0,32591.0,7282.0,18856.0,pickens_ga,1270.0,3.9,5.0,0.0,4232.0,13.0,5.0,0.0,15189.0,46.6,7.0,43.0,pickens_ga,0.1835988525744827,0.1653626126627983,0.1037995712900588,0.1980149758646215,0.194259105320703,0.0,0.1108912817851582,0.5319794110015568,0.5164488777893098,0.1753241502335236,0.5622930753762325,0.4650348306953814,6,pickens_ga
pickens_sc,15.0,0.315,0.073,0.242,pickens_sc,SC,Donald Trump,REP,42907,14639,57546,0.746,0.254,pickens_sc,Pickens County,SC,3.0,1.0,126884.0,21240.0,82018.0,pickens_sc,17844.0,14.1,9.0,0.0,55298.0,43.6,10.0,0.0,66807.0,52.7,11.0,41.4,pickens_sc,0.2118689636963795,0.3226404964462612,0.170699794341879,0.2329146641592651,0.2023084159691772,0.0,0.0994818568425855,0.5972321542046176,0.5302738142179786,0.2433178392778583,0.5863019577012692,0.5102225090837991,28,pickens_sc
pickett_tn,6.0,0.316,0.097,0.219,pickett_tn,TN,Donald Trump,REP,2381,550,2931,0.812,0.188,pickett_tn,Pickett County,TN,2.0,0.0,5048.0,1404.0,2781.0,pickett_tn,935.0,18.5,5.0,0.0,2077.0,41.1,6.0,0.0,2458.0,48.7,7.0,47.9,pickett_tn,,,,,,0.0,0.0626965408805031,0.6846,0.6528,0.0891,0.7695,0.6166,1,pickett_tn
pierce_ga,6.0,0.52,0.131,0.389,pierce_ga,GA,Donald Trump,REP,7898,1149,9047,0.873,0.127,pierce_ga,Pierce County,GA,3.0,0.0,19465.0,3395.0,11301.0,pierce_ga,1622.0,8.3,9.0,0.0,5040.0,25.9,9.0,0.0,7516.0,38.6,10.0,28.8,pierce_ga,0.0613582376974219,0.2613537497339573,0.1596654497170046,0.1786686388261801,0.062769704741486,0.0,0.1634314339386349,0.7264874608641202,0.8342873512836568,0.3176597317887706,0.5056825453976205,0.6781739772490085,4,pierce_ga
pierce_nd,9.0,0.247,0.057,0.19,pierce_nd,ND,Donald Trump,REP,1585,543,2128,0.745,0.255,pierce_nd,Pierce County,ND,1.0,0.0,3975.0,945.0,2125.0,pierce_nd,988.0,24.9,1.0,0.0,1691.0,42.5,2.0,0.0,1984.0,49.9,3.0,50.2,pierce_nd,0.1806657825931628,0.2996011431887402,0.0485075251893971,0.0330218866814117,0.0129400540957138,0.0,0.0332541567695962,0.3771387173396674,0.54259567695962,0.106482755344418,0.6760289311163896,0.4067929216152019,2,pierce_nd
pierce_ne,7.0,0.31,0.062,0.248,pierce_ne,NE,Donald Trump,REP,3462,550,4012,0.863,0.137,pierce_ne,Pierce County,NE,1.0,0.0,7148.0,1403.0,3951.0,pierce_ne,840.0,11.8,1.0,0.0,2298.0,32.1,2.0,0.0,2652.0,37.1,2.0,49.2,pierce_ne,0.2026568034880645,0.3037730731977408,0.082943625433182,0.0620132647100602,0.2092328965530994,0.0,0.0366075171161101,0.2430817800754506,0.526139751292441,0.1547712589073634,0.4811566019281822,0.2944022635182339,2,pierce_ne
pierce_wa,60.0,0.156,0.043,0.112,pierce_wa,WA,Joe Biden,DEM,249506,214575,464081,0.462,0.538,pierce_wa,Pierce County,WA,2.0,1.0,904980.0,128408.0,566119.0,pierce_wa,117388.0,13.0,5.0,0.0,552062.0,61.0,8.0,0.0,648810.0,71.7,8.0,43.3,pierce_wa,0.2313806968939822,0.2396926228873393,0.222738436106148,0.2783288070931234,0.2608744717233558,0.0,0.0657145515444733,0.4232708203851879,0.5003778368068478,0.5018735134443617,0.5205559114486416,0.4767429728786751,172,pierce_wa
pierce_wi,12.0,0.267,0.051,0.216,pierce_wi,WI,Donald Trump,REP,12815,10502,23317,0.55,0.45,pierce_wi,Pierce County,WI,1.0,1.0,42754.0,6523.0,27418.0,pierce_wi,5579.0,13.0,1.0,0.0,17473.0,40.9,2.0,0.0,21032.0,49.2,3.0,49.1,pierce_wi,0.1419448226550423,0.2453531969426932,0.1333666314820058,0.1771664411144019,0.1053654651676724,0.0,0.0493954762877677,0.2563948008557075,0.3221643222844506,0.2227511285243852,0.5958496815133524,0.2901590221859,8,pierce_wi
pike_al,9.0,0.281,0.177,0.105,pike_al,AL,Donald Trump,REP,8042,5799,13841,0.581,0.419,pike_al,Pike County,AL,4.0,0.0,33114.0,5031.0,21788.0,pike_al,3771.0,11.4,13.0,0.0,12248.0,37.0,13.0,0.0,16739.0,50.5,15.0,32.3,pike_al,0.123102532757976,0.3225708781470693,0.2115810681343138,0.2910632009792473,0.1649585229253531,0.0,0.0952010298476184,0.7944696314702272,0.5247152531209771,0.4779553004221178,0.6688895578241476,0.7088369697332575,8,pike_al
pike_ar,10.0,0.404,0.12,0.284,pike_ar,AR,Donald Trump,REP,3519,727,4246,0.829,0.171,pike_ar,Pike County,AR,3.0,0.0,10718.0,2195.0,6211.0,pike_ar,1372.0,12.8,9.0,0.0,4626.0,43.2,10.0,0.0,5515.0,51.5,11.0,35.6,pike_ar,0.1912890221627995,0.2383703630907164,0.2512310158665393,0.3118124596612521,0.3359206305066719,0.0,0.101221317542561,0.6501579848260548,0.8690659789045152,0.3345571336047372,0.7115928386380459,0.7034140636565507,3,pike_ar
pike_ga,8.0,0.354,0.115,0.239,pike_ga,GA,Donald Trump,REP,9127,1593,10720,0.851,0.149,pike_ga,Pike County,GA,1.0,1.0,18962.0,3067.0,11546.0,pike_ga,368.0,1.9,1.0,0.0,2329.0,12.3,1.0,0.0,6761.0,35.7,2.0,37.7,pike_ga,0.111626979265767,0.0565834118801614,0.0620321623568505,0.2327539473349485,0.1439758544571507,0.0,0.1290233381263134,0.5996625041477712,0.3576305607786749,0.1333527209379493,0.4849831323968587,0.4128546897467094,4,pike_ga
pike_il,15.0,0.311,0.09,0.22,pike_il,IL,Donald Trump,REP,6332,1633,7965,0.795,0.205,pike_il,Pike County,IL,2.0,0.0,15561.0,3312.0,8743.0,pike_il,3103.0,19.9,5.0,0.0,5974.0,38.4,6.0,0.0,6827.0,43.9,7.0,43.1,pike_il,0.0721904425807183,0.0563141190111325,0.0710774788523059,0.1788613904675908,0.1183727037792074,0.0,0.0483686682747238,0.5901350069823537,0.8028105179636917,0.0882141741779865,0.4942207439380475,0.5073040053319792,5,pike_il
pike_in,10.0,0.243,0.059,0.184,pike_in,IN,Donald Trump,REP,4692,1528,6220,0.754,0.246,pike_in,Pike County,IN,1.0,0.0,12389.0,2541.0,7151.0,pike_in,2784.0,22.5,1.0,0.0,6645.0,53.6,3.0,0.0,7765.0,62.7,4.0,42.5,pike_in,0.0604847845880818,0.1773167974746517,0.0504374860594776,0.264368131904484,0.1300910034040273,0.0,0.0359358633470308,0.5122653291435018,0.6663378696317783,0.0572523003786963,0.465356329062928,0.4097903714446861,4,pike_in
pike_ky,37.0,0.152,0.08,0.072,pike_ky,KY,Donald Trump,REP,20284,5111,25395,0.799,0.201,pike_ky,Pike County,KY,4.0,0.0,57876.0,11246.0,34678.0,pike_ky,12968.0,22.4,13.0,0.0,27840.0,48.1,15.0,0.0,33926.0,58.6,16.0,41.8,pike_ky,0.1063873898784353,0.1751012629329147,0.0720263730938371,0.2206206809295111,0.1149518734791837,0.0,0.0573549592447464,0.8295917795082915,0.7685986657407867,0.0548073458657804,0.5540272936196948,0.6472051254071393,19,pike_ky
pike_mo,12.0,0.337,0.089,0.248,pike_mo,MO,Donald Trump,REP,5863,1832,7695,0.762,0.238,pike_mo,Pike County,MO,3.0,0.0,18302.0,3263.0,11061.0,pike_mo,2287.0,12.5,9.0,0.0,6554.0,35.8,10.0,0.0,7682.0,42.0,10.0,37.5,pike_mo,0.139218633810277,0.2697985544809312,0.1739183227840011,0.3165199883103751,0.2151668004130749,0.0,0.0952999080534371,0.6294345502731353,0.5625607225918113,0.2218474768781437,0.6403283952620477,0.5597173833089946,5,pike_mo
pike_ms,8.0,0.264,0.115,0.149,pike_ms,MS,Joe Biden,DEM,8646,8714,17360,0.502,0.498,pike_ms,Pike County,MS,4.0,0.0,39288.0,6913.0,22234.0,pike_ms,5179.0,13.2,13.0,0.0,18171.0,46.3,14.0,0.0,22680.0,57.7,15.0,38.3,pike_ms,0.1351742096861887,0.1012158081597364,0.2314242605969761,0.2730286942010727,0.1657746835746813,0.0,0.1410524196592596,0.8266317562976571,0.8678328409291088,0.5512155799380929,0.731993222940836,0.8319257769836675,8,pike_ms
pike_oh,12.0,0.306,0.093,0.213,pike_oh,OH,Donald Trump,REP,9157,3255,12412,0.738,0.262,pike_oh,Pike County,OH,4.0,0.0,27772.0,5063.0,16223.0,pike_oh,3451.0,12.4,13.0,0.0,8966.0,32.3,14.0,0.0,13235.0,47.7,15.0,42.1,pike_oh,0.1446630706158278,0.1967049304584576,0.0624490966040876,0.1613230382390149,0.1599257285950783,0.0,0.0855603601049124,0.7644749450627348,0.809761061884171,0.092680410434536,0.6942790245977175,0.6832871092365492,6,pike_oh
pike_pa,19.0,0.242,0.048,0.195,pike_pa,PA,Donald Trump,REP,19213,13341,32554,0.59,0.41,pike_pa,Pike County,PA,1.0,1.0,55809.0,13111.0,32988.0,pike_pa,5703.0,10.2,1.0,0.0,32293.0,57.9,3.0,0.0,39922.0,71.5,4.0,38.7,pike_pa,0.1696714342139987,0.2010332866789507,0.197721025161336,0.2636539337174886,0.1951331189666353,0.0,0.059227359544488,0.4355091588886086,0.5869338931132654,0.3478829038884284,0.2589354715485243,0.3456127716314101,18,pike_pa
pima_az,52.0,0.124,0.037,0.087,pima_az,AZ,Joe Biden,DEM,304981,215754,520735,0.414,0.586,pima_az,Pima County,AZ,4.0,1.0,1047279.0,212554.0,619418.0,pima_az,193148.0,18.4,13.0,0.0,660732.0,63.1,16.0,0.0,841487.0,80.3,16.0,43.3,pima_az,0.3087166207220497,0.271225574257115,0.2199940728086903,0.3192127438661917,0.313208128453634,0.0041493775933609,0.0971844683176246,0.5472242101598223,0.581479407639593,0.6236397594972166,0.5661225060066517,0.5874974343016306,240,pima_az
pinal_az,33.0,0.202,0.057,0.145,pinal_az,AZ,Donald Trump,REP,107077,77960,185037,0.579,0.421,pinal_az,Pinal County,AZ,4.0,1.0,462789.0,96566.0,263859.0,pinal_az,65330.0,14.1,13.0,0.0,223110.0,48.2,15.0,0.0,284143.0,61.4,16.0,36.5,pinal_az,0.2373594440414698,0.2448721606313225,0.2326581641003008,0.3264175940762424,0.2965277464494923,0.0,0.0829193678657965,0.6207991334719969,0.6049631519509389,0.5949784087524808,0.4356954665122784,0.5676628917781097,75,pinal_az
pine_mn,16.0,0.264,0.059,0.205,pine_mn,MN,Donald Trump,REP,10256,5745,16001,0.641,0.359,pine_mn,Pine County,MN,2.0,0.0,29579.0,6358.0,17538.0,pine_mn,4344.0,14.7,5.0,0.0,13075.0,44.2,6.0,0.0,15564.0,52.6,7.0,56.7,pine_mn,0.0902521220565715,0.1432829262832306,0.1219763560226793,0.264828240833294,0.170318432334428,0.0,0.061004497236431,0.5507078444162175,0.6620126883861444,0.2091446187648048,0.6999867897971094,0.5655099831782759,8,pine_mn
pinellas_fl,48.0,0.177,0.06,0.117,pinellas_fl,FL,Joe Biden,DEM,277450,282265,559715,0.504,0.496,pinellas_fl,Pinellas County,FL,3.0,1.0,974996.0,247630.0,572321.0,pinellas_fl,157717.0,16.2,9.0,0.0,605181.0,62.1,12.0,0.0,711477.0,73.0,12.0,44.6,pinellas_fl,0.2338554246518016,0.2160940145586591,0.2066519747717304,0.2836267817219621,0.250915899104453,0.0040816326530612,0.113226673626517,0.4459360523032755,0.4925450142241941,0.4484633965809735,0.5946133202140154,0.5019144575231632,244,pinellas_fl
pipestone_mn,9.0,0.214,0.04,0.175,pipestone_mn,MN,Donald Trump,REP,3553,1387,4940,0.719,0.281,pipestone_mn,Pipestone County,MN,2.0,0.0,9126.0,1894.0,4849.0,pipestone_mn,1821.0,20.0,5.0,0.0,4437.0,48.6,7.0,0.0,5288.0,57.9,8.0,50.2,pipestone_mn,0.1875916895813884,0.1926501154943853,0.2010244214019779,0.2950380687301217,0.2644528067538705,0.0,0.0602068590092542,0.4030920304844856,0.7035317583015787,0.426480751224823,0.614415862819815,0.5298073380511703,5,pipestone_mn
pitkin_co,8.0,0.062,0.021,0.041,pitkin_co,CO,Joe Biden,DEM,8989,2968,11957,0.248,0.752,pitkin_co,Pitkin County,CO,1.0,0.0,17767.0,3606.0,11550.0,pitkin_co,93.0,0.5,1.0,0.0,14501.0,81.6,4.0,0.0,18294.0,95.0,4.0,46.6,pitkin_co,0.0749168149794601,0.1502171400562088,0.1495138343654749,0.254685471055313,0.1827004903295737,0.0,0.133731643307834,0.1646775922720419,0.1702640125076777,0.2961322351890111,0.6641080294823831,0.2601641409347255,4,pitkin_co
pitt_nc,18.0,0.215,0.075,0.141,pitt_nc,NC,Joe Biden,DEM,47252,40321,87573,0.46,0.54,pitt_nc,Pitt County,NC,4.0,1.0,180742.0,25045.0,117421.0,pitt_nc,29898.0,16.5,13.0,0.0,88348.0,48.9,15.0,0.0,130085.0,72.0,16.0,20.4,pitt_nc,0.257776257364574,0.3293988996960489,0.1804123501557187,0.2543883337632422,0.2620940495249195,0.0,0.1087657578422749,0.6363870842072029,0.4929403767223688,0.5091475492185914,0.5997925895857295,0.5958887214441964,32,pitt_nc
pittsburg_ok,18.0,0.311,0.072,0.239,pittsburg_ok,OK,Donald Trump,REP,13851,4073,17924,0.773,0.227,pittsburg_ok,Pittsburg County,OK,4.0,0.0,43654.0,8882.0,25027.0,pittsburg_ok,7058.0,16.2,13.0,0.0,18549.0,42.5,14.0,0.0,23325.0,53.4,15.0,38.6,pittsburg_ok,0.1381151442707246,0.2611361112327125,0.1165344573231014,0.262190147773984,0.177136560024846,0.0,0.1648641341084223,0.6557769118110945,0.8476728651255013,0.4250004416204768,0.6038995110630436,0.690304145824884,13,pittsburg_ok
pittsylvania_va,19.0,0.206,0.054,0.152,pittsylvania_va,VA,Donald Trump,REP,23751,10476,34227,0.694,0.306,pittsylvania_va,Pittsylvania County,VA,3.0,0.0,60354.0,14092.0,35138.0,pittsylvania_va,4616.0,7.6,9.0,0.0,14112.0,23.4,9.0,0.0,28535.0,47.3,11.0,27.7,pittsylvania_va,0.1403403933299319,0.1684795189085803,0.1778518030083848,0.20744870520605,0.139981083096967,0.0,0.0946073026785135,0.6626844818081588,0.7241746319475971,0.3554125478305986,0.5044084327777417,0.6116567043906869,16,pittsylvania_va
piute_ut,7.0,0.261,0.078,0.183,piute_ut,UT,Donald Trump,REP,773,98,871,0.887,0.113,piute_ut,Piute County,UT,2.0,0.0,1479.0,416.0,707.0,piute_ut,70.0,4.7,5.0,0.0,549.0,37.1,5.0,0.0,670.0,45.3,6.0,40.5,piute_ut,,,,,,0.0,0.2179621848739495,0.6465,0.7946,0.0987,0.3495,0.4883,1,piute_ut
placer_ca,35.0,0.147,0.037,0.111,placer_ca,CA,Donald Trump,REP,122488,112529,235017,0.521,0.479,placer_ca,Placer County,CA,1.0,1.0,398329.0,79390.0,230992.0,placer_ca,77255.0,19.4,1.0,0.0,244478.0,61.4,4.0,0.0,287478.0,72.2,4.0,54.0,placer_ca,0.1744716670337421,0.2053226059994939,0.1817460020899335,0.2588501200086917,0.2062368773655303,0.0117647058823529,0.0471009821694025,0.2683356362000331,0.3664527382609313,0.4632802953085822,0.4002479713321248,0.3131201885407431,84,placer_ca
plaquemines parish_la,8.0,0.185,0.052,0.134,plaquemines parish_la,LA,Donald Trump,REP,7412,3602,11014,0.673,0.327,plaquemines parish_la,Plaquemines Parish,LA,3.0,1.0,23197.0,3250.0,13971.0,plaquemines parish_la,3894.0,16.8,9.0,0.0,13117.0,56.5,11.0,0.0,18106.0,78.1,12.0,29.5,plaquemines parish_la,0.2133855866065667,0.1717836513092641,0.1705866160383884,0.144073923857561,0.1654276276805056,0.1111111111111111,0.0841569332135369,0.5486200744448723,0.6515273264022591,0.4901762375390407,0.6061174945449879,0.60234762332606,8,plaquemines parish_la
platte_mo,17.0,0.166,0.067,0.099,platte_mo,MO,Donald Trump,REP,28917,28353,57270,0.505,0.495,platte_mo,Platte County,MO,1.0,1.0,104418.0,15641.0,64309.0,platte_mo,13734.0,13.2,1.0,0.0,54067.0,51.8,3.0,0.0,69670.0,66.7,4.0,46.9,platte_mo,0.169003991613472,0.1985980452251518,0.1930145240421768,0.285160216277391,0.1988929341122154,0.05,0.0619485145308831,0.2054281308184246,0.443753785517688,0.3130241985752449,0.3335982079252003,0.2403826368088723,19,platte_mo
platte_ne,11.0,0.269,0.075,0.195,platte_ne,NE,Donald Trump,REP,12186,3535,15721,0.775,0.225,platte_ne,Platte County,NE,2.0,0.0,33470.0,5905.0,18748.0,platte_ne,525.0,1.6,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,55.8,platte_ne,0.1610407579288104,0.1491429898740515,0.2904758731067743,0.2777680918628755,0.2088134893471524,0.0,0.0870459425944409,0.394626382965853,0.4658644678341348,0.5245497595499501,0.5301009285303814,0.4705293409551462,7,platte_ne
platte_wy,5.0,0.522,0.066,0.457,platte_wy,WY,Donald Trump,REP,3898,1025,4923,0.792,0.208,platte_wy,Platte County,WY,1.0,0.0,8393.0,2177.0,4514.0,platte_wy,1395.0,16.6,1.0,0.0,3014.0,35.9,2.0,0.0,3713.0,44.2,3.0,45.7,platte_wy,0.2119906129997269,0.0965200756319637,0.0245366053071732,0.0806808837333851,0.1109450539681693,0.0,0.099273607748184,0.3064055344171567,0.7139145278450363,0.2960740228294707,0.4758493946731235,0.4029727429955033,2,platte_wy
pleasants_wv,5.0,0.307,0.086,0.221,pleasants_wv,WV,Donald Trump,REP,2742,749,3491,0.785,0.215,pleasants_wv,Pleasants County,WV,2.0,0.0,7460.0,1461.0,4616.0,pleasants_wv,274.0,3.7,5.0,0.0,999.0,13.4,5.0,0.0,4359.0,58.4,8.0,42.9,pleasants_wv,0.0049497474683058,0.0672458548908406,0.0102530483272049,0.0148492424049174,0.0240416305603425,0.0,0.0611429332622885,0.651556840282403,0.7461292127347808,0.0986751165578793,0.7314294791527907,0.6121382043426136,2,pleasants_wv
plumas_ca,18.0,0.184,0.036,0.148,plumas_ca,CA,Donald Trump,REP,6445,4811,11256,0.573,0.427,plumas_ca,Plumas County,CA,2.0,0.0,18807.0,5437.0,10100.0,plumas_ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plumas_ca,0.172242539405782,0.1601192353335773,0.1531954074283653,0.2444609025123298,0.1631379141941536,0.0,0.0346007807904166,0.4018194288464624,0.6354227391839136,0.3334920156158083,0.6035156478956094,0.4902690678645917,7,plumas_ca
plymouth_ia,12.0,0.267,0.098,0.169,plymouth_ia,IA,Donald Trump,REP,10492,3696,14188,0.739,0.261,plymouth_ia,Plymouth County,IA,1.0,1.0,25177.0,4666.0,14202.0,plymouth_ia,4627.0,18.4,1.0,0.0,11894.0,47.2,3.0,0.0,14104.0,56.0,4.0,49.7,plymouth_ia,0.1376976833501566,0.1915067770776446,0.1425494253466729,0.2295342479892706,0.1856649239894278,0.0,0.0426135229042693,0.2671590478852989,0.61463243340389,0.251307779863413,0.4224270178521506,0.3251157674028515,6,plymouth_ia
plymouth_ma,34.0,0.105,0.036,0.069,plymouth_ma,MA,Joe Biden,DEM,21266,16070,37336,0.43,0.57,plymouth_ma,Plymouth County,MA,1.0,1.0,521202.0,96933.0,313812.0,plymouth_ma,82074.0,15.7,1.0,0.0,341351.0,65.5,4.0,0.0,433071.0,83.1,4.0,50.3,plymouth_ma,0.2544745342661648,0.2599059591596142,0.293947627319356,0.2509008984337828,0.2873287483438085,0.01,0.022747129183791,0.2918358173255864,0.4275826358226147,0.3148708246324062,0.3566937459107275,0.2918775016552983,99,plymouth_ma
pocahontas_ia,15.0,0.377,0.065,0.312,pocahontas_ia,IA,Donald Trump,REP,2826,997,3823,0.739,0.261,pocahontas_ia,Pocahontas County,IA,1.0,0.0,6619.0,1551.0,3587.0,pocahontas_ia,1267.0,19.1,1.0,0.0,3217.0,48.6,3.0,0.0,3687.0,55.7,4.0,53.2,pocahontas_ia,0.1260959555259406,0.2433871470175311,0.0246371670449343,0.149449132929346,0.1609895648792181,0.0,0.0463902580458103,0.4082434763699623,0.6399362713830097,0.2613722383299507,0.4869668599594085,0.4325972165845173,3,pocahontas_ia
pocahontas_wv,12.0,0.203,0.094,0.109,pocahontas_wv,WV,Donald Trump,REP,2895,1113,4008,0.722,0.278,pocahontas_wv,Pocahontas County,WV,2.0,0.0,8247.0,2157.0,4665.0,pocahontas_wv,1184.0,14.4,5.0,0.0,2238.0,27.1,5.0,0.0,4812.0,58.3,8.0,51.4,pocahontas_wv,0.0648337039406717,0.0930810892000446,0.0058906705900092,0.3042526732284643,0.1394495697375936,0.0,0.0792404173016059,0.6289096588911031,0.6674924862267027,0.010405122494432,0.6635747977962725,0.5228176180986989,4,pocahontas_wv
poinsett_ar,9.0,0.322,0.125,0.197,poinsett_ar,AR,Donald Trump,REP,5918,1603,7521,0.787,0.213,poinsett_ar,Poinsett County,AR,4.0,1.0,23528.0,4321.0,13628.0,poinsett_ar,3121.0,13.3,13.0,0.0,10280.0,43.7,14.0,0.0,12347.0,52.5,15.0,36.9,poinsett_ar,0.1591019469516622,0.1154161559211666,0.1330382884378635,0.2492178498155111,0.1777685091829901,0.0,0.1131620520495551,0.7520773093872121,0.9138597987860646,0.1947681549846179,0.6647941215598236,0.7238059823729941,7,poinsett_ar
