County_State,Administered_Dose1_Recip_030121,Administered_Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_SVI_030121,Booster_Doses_Vax_Pct_030121,Administered_Dose1_Recip_090121,Administered_Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_SVI_090121,Booster_Doses_Vax_Pct_090121,Administered_Dose1_Recip_030122,Administered_Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_SVI_030122,Booster_Doses_Vax_Pct_030122,county_checkpoint,County,State,SVI_CTGY,Metro_status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,county_census,n_zipcodes,pct_hesitant_02-24-22,pct_somewhat_hesitant_02-24-22,pct_highly_hesitant_02-24-22,county_vaccine,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden,county_election
wyoming_wv,4937.0,24.2,9.0,0.0,8463.0,41.5,10.0,0.0,11867.0,58.2,12.0,36.9,wyoming_wv,Wyoming County,WV,3.0,0.0,20394.0,4486.0,11746.0,wyoming_wv,38.0,0.289,0.087,0.202,wyoming_wv,WV,Donald Trump,REP,7353,1239,8592,0.856,0.144,wyoming_wv
pitt_nc,29898.0,16.5,13.0,0.0,88348.0,48.9,15.0,0.0,130085.0,72.0,16.0,20.4,pitt_nc,Pitt County,NC,4.0,1.0,180742.0,25045.0,117421.0,pitt_nc,18.0,0.215,0.075,0.141,pitt_nc,NC,Joe Biden,DEM,47252,40321,87573,0.46,0.54,pitt_nc
pendleton_ky,1805.0,12.4,5.0,0.0,5983.0,41.0,6.0,0.0,6946.0,47.6,7.0,45.7,pendleton_ky,Pendleton County,KY,2.0,1.0,14590.0,2403.0,8861.0,pendleton_ky,10.0,0.271,0.067,0.204,pendleton_ky,KY,Donald Trump,REP,5515,1410,6925,0.796,0.204,pendleton_ky
swift_mn,2025.0,21.9,5.0,0.0,4861.0,52.5,7.0,0.0,5649.0,61.0,8.0,56.3,swift_mn,Swift County,MN,2.0,0.0,9266.0,2079.0,5033.0,swift_mn,11.0,0.235,0.054,0.181,swift_mn,MN,Donald Trump,REP,3316,1877,5193,0.639,0.361,swift_mn
hillsborough_fl,162378.0,11.0,9.0,0.0,869874.0,59.1,11.0,0.0,1081424.0,73.5,12.0,36.0,hillsborough_fl,Hillsborough County,FL,3.0,1.0,1471968.0,214035.0,932695.0,hillsborough_fl,55.0,0.185,0.059,0.125,hillsborough_fl,FL,Joe Biden,DEM,376367,335696,712063,0.471,0.529,hillsborough_fl
dekalb_in,6060.0,13.9,1.0,0.0,17094.0,39.3,2.0,0.0,19989.0,46.0,3.0,44.0,dekalb_in,DeKalb County,IN,1.0,0.0,43475.0,7200.0,25823.0,dekalb_in,14.0,0.332,0.093,0.239,dekalb_in,IN,Donald Trump,REP,14237,5391,19628,0.725,0.275,dekalb_in
wayne_ne,302.0,3.2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,57.2,wayne_ne,Wayne County,NE,1.0,0.0,9385.0,1566.0,5977.0,wayne_ne,9.0,0.288,0.059,0.228,wayne_ne,NE,Donald Trump,REP,3055,1163,4218,0.724,0.276,wayne_ne
clinton_il,7278.0,19.4,1.0,0.0,19671.0,52.4,3.0,0.0,24376.0,64.9,4.0,44.6,clinton_il,Clinton County,IL,1.0,1.0,37562.0,6745.0,22908.0,clinton_il,17.0,0.234,0.064,0.171,clinton_il,IL,Donald Trump,REP,14304,4910,19214,0.744,0.256,clinton_il
waldo_me,6415.0,16.2,1.0,0.0,25856.0,65.1,4.0,0.0,31454.0,79.2,4.0,55.6,waldo_me,Waldo County,ME,1.0,0.0,39715.0,9261.0,23237.0,waldo_me,18.0,0.186,0.081,0.105,waldo_me,ME,Donald Trump,REP,261,241,502,0.52,0.48,waldo_me
talbot_md,8030.0,21.6,1.0,0.0,25946.0,69.8,4.0,0.0,30234.0,81.3,4.0,57.2,talbot_md,Talbot County,MD,1.0,0.0,37181.0,11057.0,19357.0,talbot_md,16.0,0.068,0.019,0.049,talbot_md,MD,Joe Biden,DEM,11062,11493,22555,0.51,0.49,talbot_md
comal_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110999.0,71.1,4.0,37.9,comal_tx,Comal County,TX,1.0,1.0,156209.0,28528.0,92558.0,comal_tx,12.0,0.202,0.046,0.156,comal_tx,TX,Donald Trump,REP,62740,26123,88863,0.706,0.294,comal_tx
thomas_ks,1299.0,16.7,1.0,0.0,2994.0,38.5,2.0,0.0,3583.0,46.1,3.0,46.0,thomas_ks,Thomas County,KS,1.0,0.0,7777.0,1405.0,4547.0,thomas_ks,7.0,0.513,0.063,0.45,thomas_ks,KS,Donald Trump,REP,3106,688,3794,0.819,0.181,thomas_ks
dinwiddie_va,1315.0,4.6,5.0,0.0,7417.0,26.0,5.0,0.0,15448.0,54.1,7.0,26.8,dinwiddie_va,Dinwiddie County,VA,2.0,1.0,28544.0,5121.0,17745.0,dinwiddie_va,12.0,0.184,0.069,0.115,dinwiddie_va,VA,Donald Trump,REP,8695,6397,15092,0.576,0.424,dinwiddie_va
burke_ga,2338.0,10.4,13.0,0.0,9416.0,42.1,14.0,0.0,14893.0,66.5,16.0,30.6,burke_ga,Burke County,GA,4.0,1.0,22383.0,3575.0,13066.0,burke_ga,9.0,0.195,0.099,0.097,burke_ga,GA,Donald Trump,REP,5400,5283,10683,0.505,0.495,burke_ga
beadle_sd,322.0,1.7,9.0,0.0,0.0,0.0,10.0,0.0,11595.0,62.8,11.0,44.9,beadle_sd,Beadle County,SD,3.0,0.0,18453.0,3280.0,10180.0,beadle_sd,11.0,0.234,0.066,0.168,beadle_sd,SD,Donald Trump,REP,4808,2273,7081,0.679,0.321,beadle_sd
queen anne's_md,8331.0,16.5,1.0,0.0,31031.0,61.6,4.0,0.0,36760.0,73.0,4.0,51.1,queen anne's_md,Queen Anne's County,MD,1.0,1.0,50381.0,9681.0,29938.0,queen anne's_md,15.0,0.132,0.029,0.103,queen anne's_md,MD,Donald Trump,REP,18741,11549,30290,0.619,0.381,queen anne's_md
kern_ca,89380.0,9.9,13.0,0.0,419833.0,46.6,14.0,0.0,534829.0,59.4,16.0,38.7,kern_ca,Kern County,CA,4.0,1.0,900202.0,101155.0,539960.0,kern_ca,51.0,0.22,0.085,0.135,kern_ca,CA,Donald Trump,REP,164484,140742,305226,0.539,0.461,kern_ca
st. francis_ar,2556.0,10.2,13.0,0.0,11737.0,47.0,14.0,0.0,14576.0,58.3,15.0,32.4,st. francis_ar,St. Francis County,AR,4.0,0.0,24994.0,4208.0,15550.0,st. francis_ar,11.0,0.238,0.092,0.145,st. francis_ar,AR,Joe Biden,DEM,3604,3504,7108,0.493,0.507,st. francis_ar
fremont_co,350.0,0.7,9.0,0.0,19133.0,40.0,10.0,0.0,23514.0,49.2,11.0,45.5,fremont_co,Fremont County,CO,3.0,0.0,47839.0,10594.0,29561.0,fremont_co,12.0,0.25,0.037,0.214,fremont_co,CO,Donald Trump,REP,17517,8040,25557,0.685,0.315,fremont_co
shawnee_ks,31389.0,17.7,9.0,0.0,99680.0,56.4,12.0,0.0,123052.0,69.6,12.0,49.0,shawnee_ks,Shawnee County,KS,3.0,1.0,176875.0,33317.0,102418.0,shawnee_ks,29.0,0.191,0.043,0.148,shawnee_ks,KS,Joe Biden,DEM,43015,43107,86122,0.501,0.499,shawnee_ks
marion_ms,2730.0,11.1,13.0,0.0,10026.0,40.8,14.0,0.0,12704.0,51.7,15.0,34.9,marion_ms,Marion County,MS,4.0,0.0,24573.0,4753.0,14207.0,marion_ms,8.0,0.248,0.103,0.145,marion_ms,MS,Donald Trump,REP,8273,3921,12194,0.678,0.322,marion_ms
tucker_wv,1142.0,16.7,5.0,0.0,2244.0,32.8,5.0,0.0,4468.0,65.3,8.0,48.0,tucker_wv,Tucker County,WV,2.0,0.0,6839.0,1835.0,3996.0,tucker_wv,8.0,0.172,0.054,0.119,tucker_wv,WV,Donald Trump,REP,2841,1003,3844,0.739,0.261,tucker_wv
otero_co,96.0,0.5,13.0,0.0,7684.0,42.0,14.0,0.0,9555.0,52.3,15.0,48.9,otero_co,Otero County,CO,4.0,0.0,18278.0,3780.0,10129.0,otero_co,7.0,0.222,0.046,0.176,otero_co,CO,Donald Trump,REP,5756,3820,9576,0.601,0.399,otero_co
clinton_pa,5070.0,13.1,5.0,0.0,16298.0,42.2,6.0,0.0,18820.0,48.7,7.0,50.4,clinton_pa,Clinton County,PA,2.0,0.0,38632.0,7402.0,23541.0,clinton_pa,18.0,0.201,0.057,0.145,clinton_pa,PA,Donald Trump,REP,11902,5723,17625,0.675,0.325,clinton_pa
rockingham_va,3132.0,3.8,5.0,0.0,11115.0,13.6,5.0,0.0,38935.0,47.5,7.0,20.7,rockingham_va,Rockingham County,VA,2.0,1.0,81948.0,15971.0,48149.0,rockingham_va,22.0,0.18,0.04,0.14,rockingham_va,VA,Donald Trump,REP,30349,13462,43811,0.693,0.307,rockingham_va
madison_ny,9869.0,13.9,1.0,0.0,39740.0,56.0,4.0,0.0,45942.0,64.8,4.0,54.5,madison_ny,Madison County,NY,1.0,1.0,70941.0,13394.0,44093.0,madison_ny,30.0,0.186,0.047,0.138,madison_ny,NY,Donald Trump,REP,18408,15630,34038,0.541,0.459,madison_ny
jefferson_co,4861.0,0.8,1.0,0.0,415353.0,71.3,4.0,0.0,486773.0,83.5,4.0,54.9,jefferson_co,Jefferson County,CO,1.0,1.0,582881.0,98793.0,370890.0,jefferson_co,33.0,0.112,0.029,0.083,jefferson_co,CO,Joe Biden,DEM,218396,158961,377357,0.421,0.579,jefferson_co
gunnison_co,0.0,0.0,0.0,0.0,11306.0,64.7,4.0,0.0,13284.0,76.1,4.0,53.6,gunnison_co,Gunnison County,CO,1.0,0.0,17462.0,2384.0,12163.0,gunnison_co,13.0,0.138,0.032,0.106,gunnison_co,CO,Joe Biden,DEM,7132,4058,11190,0.363,0.637,gunnison_co
poweshiek_ia,3182.0,17.2,1.0,0.0,10008.0,54.1,4.0,0.0,11969.0,64.7,4.0,56.3,poweshiek_ia,Poweshiek County,IA,1.0,0.0,18504.0,3954.0,10930.0,poweshiek_ia,16.0,0.207,0.051,0.156,poweshiek_ia,IA,Donald Trump,REP,5657,4483,10140,0.558,0.442,poweshiek_ia
washington_co,0.0,0.0,0.0,0.0,1342.0,27.3,5.0,0.0,1663.0,33.9,6.0,45.4,washington_co,Washington County,CO,2.0,0.0,4908.0,1048.0,2763.0,washington_co,12.0,0.316,0.056,0.259,washington_co,CO,Donald Trump,REP,2595,413,3008,0.863,0.137,washington_co
ochiltree_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298.0,43.7,10.0,21.1,ochiltree_tx,Ochiltree County,TX,3.0,0.0,9836.0,1148.0,5637.0,ochiltree_tx,5.0,0.271,0.088,0.182,ochiltree_tx,TX,Donald Trump,REP,2812,344,3156,0.891,0.109,ochiltree_tx
panola_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10141.0,43.7,10.0,33.7,panola_tx,Panola County,TX,3.0,0.0,23194.0,4589.0,13204.0,panola_tx,9.0,0.373,0.089,0.284,panola_tx,TX,Donald Trump,REP,9326,2125,11451,0.814,0.186,panola_tx
grayson_va,1599.0,10.3,9.0,0.0,3549.0,22.8,9.0,0.0,7286.0,46.9,11.0,29.6,grayson_va,Grayson County,VA,3.0,0.0,15550.0,3938.0,9052.0,grayson_va,8.0,0.219,0.061,0.158,grayson_va,VA,Donald Trump,REP,6529,1602,8131,0.803,0.197,grayson_va
palo pinto_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12695.0,43.5,14.0,36.3,palo pinto_tx,Palo Pinto County,TX,4.0,0.0,29189.0,5893.0,16583.0,palo pinto_tx,12.0,0.333,0.073,0.26,palo pinto_tx,TX,Donald Trump,REP,10179,2306,12485,0.815,0.185,palo pinto_tx
harper_ks,958.0,17.6,5.0,0.0,2290.0,42.1,6.0,0.0,2851.0,52.4,7.0,41.1,harper_ks,Harper County,KS,2.0,0.0,5436.0,1277.0,2815.0,harper_ks,10.0,0.335,0.063,0.272,harper_ks,KS,Donald Trump,REP,2128,498,2626,0.81,0.19,harper_ks
madison parish_la,1328.0,12.1,13.0,0.0,4255.0,38.9,14.0,0.0,5997.0,54.8,15.0,32.5,madison parish_la,Madison Parish,LA,4.0,0.0,10951.0,1635.0,6712.0,madison parish_la,3.0,0.288,0.094,0.194,madison parish_la,LA,Joe Biden,DEM,2654,2016,4670,0.432,0.568,madison parish_la
grant parish_la,2201.0,9.8,9.0,0.0,8579.0,38.3,10.0,0.0,10455.0,46.7,11.0,32.8,grant parish_la,Grant Parish,LA,3.0,1.0,22389.0,3475.0,14224.0,grant parish_la,8.0,0.387,0.12,0.268,grant parish_la,LA,Donald Trump,REP,8117,1275,9392,0.864,0.136,grant parish_la
woodward_ok,2749.0,13.6,9.0,0.0,7353.0,36.4,10.0,0.0,8728.0,43.2,10.0,39.5,woodward_ok,Woodward County,OK,3.0,0.0,20211.0,3313.0,12032.0,woodward_ok,9.0,0.398,0.114,0.284,woodward_ok,OK,Donald Trump,REP,6611,1174,7785,0.849,0.151,woodward_ok
clarke_al,3799.0,16.1,13.0,0.0,11746.0,49.7,14.0,0.0,14756.0,62.5,16.0,34.2,clarke_al,Clarke County,AL,4.0,0.0,23622.0,4843.0,13746.0,clarke_al,10.0,0.272,0.114,0.159,clarke_al,AL,Donald Trump,REP,7324,5811,13135,0.558,0.442,clarke_al
russell_al,3987.0,6.9,13.0,0.0,20762.0,35.8,13.0,0.0,31557.0,54.4,15.0,29.0,russell_al,Russell County,AL,4.0,1.0,57961.0,8589.0,35385.0,russell_al,13.0,0.287,0.106,0.181,russell_al,AL,Joe Biden,DEM,11228,10101,21329,0.474,0.526,russell_al
tripp_sd,319.0,5.9,5.0,0.0,0.0,0.0,5.0,0.0,2770.0,50.9,7.0,43.9,tripp_sd,Tripp County,SD,2.0,0.0,5441.0,1238.0,2921.0,tripp_sd,6.0,0.268,0.051,0.217,tripp_sd,SD,Donald Trump,REP,2161,535,2696,0.802,0.198,tripp_sd
tippecanoe_in,23126.0,11.8,5.0,0.0,104455.0,53.4,8.0,0.0,124426.0,63.6,8.0,45.3,tippecanoe_in,Tippecanoe County,IN,2.0,1.0,195732.0,23280.0,132126.0,tippecanoe_in,19.0,0.183,0.053,0.13,tippecanoe_in,IN,Joe Biden,DEM,35017,36431,71448,0.51,0.49,tippecanoe_in
philadelphia_pa,173020.0,10.9,13.0,0.0,1012840.0,63.9,15.0,0.0,1484208.0,93.7,16.0,28.8,philadelphia_pa,Philadelphia County,PA,4.0,1.0,1584064.0,221678.0,1020212.0,philadelphia_pa,48.0,0.101,0.042,0.059,philadelphia_pa,PA,Joe Biden,DEM,603790,137587,741377,0.186,0.814,philadelphia_pa
izard_ar,1917.0,14.1,9.0,0.0,5012.0,36.8,9.0,0.0,5965.0,43.8,10.0,42.5,izard_ar,Izard County,AR,3.0,0.0,13629.0,3558.0,7623.0,izard_ar,18.0,0.449,0.07,0.378,izard_ar,AR,Donald Trump,REP,4631,1179,5810,0.797,0.203,izard_ar
codington_sd,243.0,0.9,1.0,0.0,0.0,0.0,2.0,0.0,18307.0,65.4,4.0,45.0,codington_sd,Codington County,SD,1.0,0.0,28009.0,5135.0,16229.0,codington_sd,8.0,0.28,0.052,0.228,codington_sd,SD,Donald Trump,REP,8958,4203,13161,0.681,0.319,codington_sd
alexander_nc,5329.0,14.2,9.0,0.0,15508.0,41.4,10.0,0.0,21353.0,56.9,11.0,34.6,alexander_nc,Alexander County,NC,3.0,1.0,37497.0,7667.0,22373.0,alexander_nc,8.0,0.268,0.085,0.183,alexander_nc,NC,Donald Trump,REP,15888,4348,20236,0.785,0.215,alexander_nc
calhoun_al,10226.0,9.0,13.0,0.0,42267.0,37.2,14.0,0.0,64415.0,56.7,15.0,34.6,calhoun_al,Calhoun County,AL,4.0,1.0,113605.0,20547.0,68585.0,calhoun_al,14.0,0.221,0.106,0.115,calhoun_al,AL,Donald Trump,REP,35101,15882,50983,0.688,0.312,calhoun_al
coles_il,7494.0,14.8,5.0,0.0,22303.0,44.1,6.0,0.0,25145.0,49.7,7.0,48.7,coles_il,Coles County,IL,2.0,0.0,50621.0,8848.0,32716.0,coles_il,16.0,0.277,0.072,0.204,coles_il,IL,Donald Trump,REP,14037,8569,22606,0.621,0.379,coles_il
pickens_sc,17844.0,14.1,9.0,0.0,55298.0,43.6,10.0,0.0,66807.0,52.7,11.0,41.4,pickens_sc,Pickens County,SC,3.0,1.0,126884.0,21240.0,82018.0,pickens_sc,15.0,0.315,0.073,0.242,pickens_sc,SC,Donald Trump,REP,42907,14639,57546,0.746,0.254,pickens_sc
gallatin_il,1030.0,21.3,5.0,0.0,2504.0,51.9,7.0,0.0,2946.0,61.0,8.0,43.9,gallatin_il,Gallatin County,IL,2.0,0.0,4828.0,1179.0,2687.0,gallatin_il,9.0,0.176,0.05,0.126,gallatin_il,IL,Donald Trump,REP,2019,656,2675,0.755,0.245,gallatin_il
perkins_ne,404.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,1186.0,41.0,3.0,50.3,perkins_ne,Perkins County,NE,1.0,0.0,2891.0,686.0,1492.0,perkins_ne,5.0,0.441,0.106,0.335,perkins_ne,NE,Donald Trump,REP,1321,224,1545,0.855,0.145,perkins_ne
sioux_ia,4977.0,14.3,1.0,0.0,13230.0,38.0,2.0,0.0,15557.0,44.6,3.0,42.1,sioux_ia,Sioux County,IA,1.0,0.0,34855.0,5668.0,19800.0,sioux_ia,16.0,0.319,0.072,0.247,sioux_ia,IA,Donald Trump,REP,15680,3371,19051,0.823,0.177,sioux_ia
washington_in,3663.0,13.1,5.0,0.0,10529.0,37.6,6.0,0.0,12405.0,44.2,6.0,40.1,washington_in,Washington County,IN,2.0,1.0,28036.0,4861.0,16717.0,washington_in,10.0,0.231,0.08,0.152,washington_in,IN,Donald Trump,REP,9114,3025,12139,0.751,0.249,washington_in
gonzales_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11435.0,54.9,15.0,33.7,gonzales_tx,Gonzales County,TX,4.0,0.0,20837.0,3572.0,11700.0,gonzales_tx,12.0,0.244,0.082,0.162,gonzales_tx,TX,Donald Trump,REP,5627,2020,7647,0.736,0.264,gonzales_tx
waupaca_wi,7537.0,14.8,1.0,0.0,24322.0,47.7,3.0,0.0,28971.0,56.8,4.0,56.5,waupaca_wi,Waupaca County,WI,1.0,0.0,50990.0,10861.0,29829.0,waupaca_wi,16.0,0.316,0.058,0.258,waupaca_wi,WI,Donald Trump,REP,18952,10178,29130,0.651,0.349,waupaca_wi
las animas_co,0.0,0.0,0.0,0.0,8006.0,55.2,16.0,0.0,9587.0,66.1,16.0,50.5,las animas_co,Las Animas County,CO,4.0,0.0,14506.0,3686.0,8218.0,las animas_co,9.0,0.179,0.054,0.125,las animas_co,CO,Donald Trump,REP,4284,3677,7961,0.538,0.462,las animas_co
pima_az,193148.0,18.4,13.0,0.0,660732.0,63.1,16.0,0.0,841487.0,80.3,16.0,43.3,pima_az,Pima County,AZ,4.0,1.0,1047279.0,212554.0,619418.0,pima_az,52.0,0.124,0.037,0.087,pima_az,AZ,Joe Biden,DEM,304981,215754,520735,0.414,0.586,pima_az
fulton_ga,62640.0,5.9,9.0,0.0,321384.0,30.2,9.0,0.0,682077.0,64.1,12.0,42.0,fulton_ga,Fulton County,GA,3.0,1.0,1063937.0,127765.0,708139.0,fulton_ga,46.0,0.129,0.058,0.071,fulton_ga,GA,Joe Biden,DEM,380212,143567,523779,0.274,0.726,fulton_ga
collingsworth_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,41.6,14.0,46.2,collingsworth_tx,Collingsworth County,TX,4.0,0.0,2920.0,555.0,1635.0,collingsworth_tx,5.0,0.333,0.113,0.22,collingsworth_tx,TX,Donald Trump,REP,1048,170,1218,0.86,0.14,collingsworth_tx
rutland_vt,10467.0,18.0,5.0,0.0,38684.0,66.5,8.0,0.0,45716.0,78.6,8.0,56.6,rutland_vt,Rutland County,VT,2.0,0.0,58191.0,13232.0,34741.0,rutland_vt,29.0,0.185,0.03,0.155,rutland_vt,VT,Joe Biden,DEM,4679,3321,8000,0.415,0.585,rutland_vt
norfolk_ma,125915.0,17.8,1.0,0.0,518766.0,73.4,4.0,0.0,656545.0,92.9,4.0,55.4,norfolk_ma,Norfolk County,MA,1.0,1.0,706775.0,121823.0,438358.0,norfolk_ma,41.0,0.051,0.014,0.037,norfolk_ma,MA,Joe Biden,DEM,4100,2753,6853,0.402,0.598,norfolk_ma
washington_ky,1494.0,12.4,9.0,0.0,5803.0,48.0,11.0,0.0,6877.0,56.9,12.0,43.2,washington_ky,Washington County,KY,3.0,0.0,12095.0,2235.0,7076.0,washington_ky,6.0,0.188,0.066,0.123,washington_ky,KY,Donald Trump,REP,4482,1743,6225,0.72,0.28,washington_ky
waukesha_wi,72307.0,17.9,1.0,0.0,254710.0,63.0,4.0,0.0,305516.0,75.6,4.0,55.8,waukesha_wi,Waukesha County,WI,1.0,1.0,404198.0,77551.0,240595.0,waukesha_wi,29.0,0.235,0.04,0.195,waukesha_wi,WI,Donald Trump,REP,159649,108347,267996,0.596,0.404,waukesha_wi
otsego_ny,7881.0,13.2,5.0,0.0,33056.0,55.6,8.0,0.0,39479.0,66.4,8.0,59.2,otsego_ny,Otsego County,NY,2.0,0.0,59493.0,12936.0,37202.0,otsego_ny,41.0,0.131,0.043,0.088,otsego_ny,NY,Donald Trump,REP,14382,13628,28010,0.513,0.487,otsego_ny
strafford_nh,552.0,0.4,1.0,0.0,78913.0,60.4,4.0,0.0,122988.0,94.1,4.0,22.4,strafford_nh,Strafford County,NH,1.0,1.0,130633.0,20173.0,86679.0,strafford_nh,17.0,0.124,0.033,0.091,strafford_nh,NH,Donald Trump,REP,1408,1394,2802,0.502,0.498,strafford_nh
monroe_in,19637.0,13.2,5.0,0.0,82678.0,55.7,8.0,0.0,95789.0,64.5,8.0,48.6,monroe_in,Monroe County,IN,2.0,1.0,148431.0,20114.0,105119.0,monroe_in,18.0,0.158,0.04,0.118,monroe_in,IN,Joe Biden,DEM,39861,23290,63151,0.369,0.631,monroe_in
lake_co,0.0,0.0,0.0,0.0,4647.0,57.2,8.0,0.0,5504.0,67.7,8.0,46.4,lake_co,Lake County,CO,2.0,0.0,8127.0,1188.0,5333.0,lake_co,2.0,0.118,0.035,0.084,lake_co,CO,Joe Biden,DEM,2303,1658,3961,0.419,0.581,lake_co
humphreys_ms,959.0,11.9,13.0,0.0,4313.0,53.5,15.0,0.0,5502.0,68.2,16.0,36.5,humphreys_ms,Humphreys County,MS,4.0,0.0,8064.0,1428.0,4536.0,humphreys_ms,8.0,0.169,0.079,0.09,humphreys_ms,MS,Joe Biden,DEM,3016,1173,4189,0.28,0.72,humphreys_ms
midland_mi,15000.0,18.0,1.0,0.0,41584.0,50.0,3.0,0.0,50435.0,60.7,4.0,56.1,midland_mi,Midland County,MI,1.0,1.0,83156.0,15705.0,49775.0,midland_mi,16.0,0.251,0.065,0.187,midland_mi,MI,Donald Trump,REP,27675,21413,49088,0.564,0.436,midland_mi
houston_ga,16438.0,10.4,9.0,0.0,61405.0,38.9,9.0,0.0,94297.0,59.7,12.0,29.6,houston_ga,Houston County,GA,3.0,1.0,157863.0,20492.0,97051.0,houston_ga,12.0,0.211,0.086,0.126,houston_ga,GA,Donald Trump,REP,41540,33298,74838,0.555,0.445,houston_ga
doddridge_wv,109.0,1.3,5.0,0.0,568.0,6.7,5.0,0.0,5525.0,65.4,8.0,48.3,doddridge_wv,Doddridge County,WV,2.0,0.0,8448.0,1844.0,5353.0,doddridge_wv,8.0,0.267,0.089,0.178,doddridge_wv,WV,Donald Trump,REP,2619,482,3101,0.845,0.155,doddridge_wv
rockwall_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70406.0,67.1,4.0,35.0,rockwall_tx,Rockwall County,TX,1.0,1.0,104915.0,13395.0,63579.0,rockwall_tx,8.0,0.166,0.046,0.12,rockwall_tx,TX,Donald Trump,REP,36726,17165,53891,0.681,0.319,rockwall_tx
bear lake_id,1177.0,19.2,1.0,0.0,2419.0,39.5,2.0,0.0,3104.0,50.7,3.0,36.2,bear lake_id,Bear Lake County,ID,1.0,0.0,6125.0,1265.0,3213.0,bear lake_id,10.0,0.384,0.064,0.32,bear lake_id,ID,Donald Trump,REP,2914,401,3315,0.879,0.121,bear lake_id
crowley_co,0.0,0.0,0.0,0.0,1159.0,19.1,13.0,0.0,1391.0,23.0,13.0,44.8,crowley_co,Crowley County,CO,4.0,0.0,6061.0,850.0,4519.0,crowley_co,6.0,0.205,0.036,0.17,crowley_co,CO,Donald Trump,REP,1271,479,1750,0.726,0.274,crowley_co
henry_va,2475.0,4.9,13.0,0.0,8673.0,17.2,13.0,0.0,22618.0,44.7,14.0,20.4,henry_va,Henry County,VA,4.0,0.0,50557.0,12408.0,28463.0,henry_va,10.0,0.254,0.064,0.189,henry_va,VA,Donald Trump,REP,16725,9380,26105,0.641,0.359,henry_va
sheridan_ne,335.0,6.4,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,51.2,sheridan_ne,Sheridan County,NE,3.0,0.0,5246.0,1401.0,2690.0,sheridan_ne,9.0,0.264,0.067,0.197,sheridan_ne,NE,Donald Trump,REP,2292,392,2684,0.854,0.146,sheridan_ne
utah_ut,45624.0,7.2,5.0,0.0,317678.0,49.9,6.0,0.0,412351.0,64.8,8.0,36.2,utah_ut,Utah County,UT,2.0,1.0,636235.0,50490.0,376460.0,utah_ut,25.0,0.199,0.043,0.156,utah_ut,UT,Donald Trump,REP,192812,91668,284480,0.678,0.322,utah_ut
newton_ga,2876.0,2.6,9.0,0.0,17695.0,15.8,9.0,0.0,53825.0,48.2,11.0,35.6,newton_ga,Newton County,GA,3.0,1.0,111744.0,14847.0,68035.0,newton_ga,11.0,0.247,0.101,0.146,newton_ga,GA,Joe Biden,DEM,29789,24445,54234,0.451,0.549,newton_ga
guernsey_oh,4506.0,11.6,9.0,0.0,12355.0,31.8,10.0,0.0,18263.0,47.0,11.0,47.8,guernsey_oh,Guernsey County,OH,3.0,0.0,38875.0,7802.0,22508.0,guernsey_oh,20.0,0.305,0.103,0.202,guernsey_oh,OH,Donald Trump,REP,13407,4823,18230,0.735,0.265,guernsey_oh
hart_ga,2538.0,9.7,9.0,0.0,7117.0,27.2,9.0,0.0,11796.0,45.0,10.0,38.0,hart_ga,Hart County,GA,3.0,0.0,26205.0,5788.0,14995.0,hart_ga,8.0,0.309,0.11,0.199,hart_ga,GA,Donald Trump,REP,9465,3263,12728,0.744,0.256,hart_ga
st. joseph_mi,7844.0,12.9,9.0,0.0,23123.0,37.9,10.0,0.0,28619.0,46.9,11.0,48.0,st. joseph_mi,St. Joseph County,MI,3.0,0.0,60964.0,11257.0,34996.0,st. joseph_mi,13.0,0.278,0.066,0.212,st. joseph_mi,MI,Donald Trump,REP,18127,9809,27936,0.649,0.351,st. joseph_mi
franklin_ar,2871.0,16.2,9.0,0.0,8203.0,46.3,10.0,0.0,9519.0,53.7,11.0,35.7,franklin_ar,Franklin County,AR,3.0,0.0,17715.0,3534.0,10222.0,franklin_ar,9.0,0.281,0.079,0.202,franklin_ar,AR,Donald Trump,REP,5677,1452,7129,0.796,0.204,franklin_ar
baltimore_md,131732.0,15.9,5.0,0.0,542590.0,65.6,8.0,0.0,643346.0,77.8,8.0,51.1,baltimore_md,Baltimore County,MD,2.0,1.0,827370.0,145304.0,503184.0,baltimore_md,55.0,0.089,0.031,0.058,baltimore_md,MD,Joe Biden,DEM,258409,156523,414932,0.377,0.623,baltimore_md
