county_state,state,candidate_won,party,winner_votes,total_votes,pct_trump,pct_biden
roger mills_ok,OK,Donald Trump,REP,1629,1834,0.888,0.112
rogers_ok,OK,Donald Trump,REP,34031,44553,0.764,0.236
seminole_ok,OK,Donald Trump,REP,6011,8337,0.721,0.279
sequoyah_ok,OK,Donald Trump,REP,12113,15386,0.787,0.213
stephens_ok,OK,Donald Trump,REP,15560,19057,0.816,0.184
texas_ok,OK,Donald Trump,REP,4505,5521,0.816,0.184
tillman_ok,OK,Donald Trump,REP,2076,2708,0.767,0.233
tulsa_ok,OK,Donald Trump,REP,150574,266678,0.565,0.435
wagoner_ok,OK,Donald Trump,REP,26165,35338,0.74,0.26
washington_ok,OK,Donald Trump,REP,17076,23501,0.727,0.273
washita_ok,OK,Donald Trump,REP,4086,4777,0.855,0.145
woods_ok,OK,Donald Trump,REP,2993,3678,0.814,0.186
woodward_ok,OK,Donald Trump,REP,6611,7785,0.849,0.151
baker_or,OR,Donald Trump,REP,7352,9932,0.74,0.26
columbia_or,OR,Donald Trump,REP,17150,32221,0.532,0.468
coos_or,OR,Donald Trump,REP,21829,37075,0.589,0.411
crook_or,OR,Donald Trump,REP,11287,15448,0.731,0.269
curry_or,OR,Donald Trump,REP,8484,14925,0.568,0.432
douglas_or,OR,Donald Trump,REP,43298,64349,0.673,0.327
gilliam_or,OR,Donald Trump,REP,834,1178,0.708,0.292
grant_or,OR,Donald Trump,REP,3545,4596,0.771,0.229
harney_or,OR,Donald Trump,REP,3475,4481,0.775,0.225
jackson_or,OR,Donald Trump,REP,63869,127165,0.502,0.498
jefferson_or,OR,Donald Trump,REP,7189,11913,0.603,0.397
josephine_or,OR,Donald Trump,REP,31751,51641,0.615,0.385
klamath_or,OR,Donald Trump,REP,25308,36726,0.689,0.311
lake_or,OR,Donald Trump,REP,3470,4363,0.795,0.205
linn_or,OR,Donald Trump,REP,43486,72640,0.599,0.401
malheur_or,OR,Donald Trump,REP,8187,11804,0.694,0.306
morrow_or,OR,Donald Trump,REP,3586,5118,0.701,0.299
polk_or,OR,Donald Trump,REP,23732,48291,0.491,0.509
sherman_or,OR,Donald Trump,REP,921,1208,0.762,0.238
tillamook_or,OR,Donald Trump,REP,8354,16888,0.495,0.505
umatilla_or,OR,Donald Trump,REP,21270,33038,0.644,0.356
union_or,OR,Donald Trump,REP,10298,14944,0.689,0.311
wallowa_or,OR,Donald Trump,REP,3404,5149,0.661,0.339
wasco_or,OR,Donald Trump,REP,7035,14130,0.498,0.502
wheeler_or,OR,Donald Trump,REP,711,965,0.737,0.263
yamhill_or,OR,Donald Trump,REP,29551,58923,0.502,0.498
adams_pa,PA,Donald Trump,REP,37523,56714,0.662,0.338
armstrong_pa,PA,Donald Trump,REP,27489,36370,0.756,0.244
beaver_pa,PA,Donald Trump,REP,54759,94122,0.582,0.418
bedford_pa,PA,Donald Trump,REP,23025,27574,0.835,0.165
berks_pa,PA,Donald Trump,REP,109736,205540,0.534,0.466
blair_pa,PA,Donald Trump,REP,45306,63595,0.712,0.288
bradford_pa,PA,Donald Trump,REP,21600,30159,0.716,0.284
butler_pa,PA,Donald Trump,REP,74359,113305,0.656,0.344
cambria_pa,PA,Donald Trump,REP,48085,70574,0.681,0.319
cameron_pa,PA,Donald Trump,REP,1771,2434,0.728,0.272
carbon_pa,PA,Donald Trump,REP,21984,33629,0.654,0.346
clarion_pa,PA,Donald Trump,REP,14578,19493,0.748,0.252
clearfield_pa,PA,Donald Trump,REP,29203,39496,0.739,0.261
clinton_pa,PA,Donald Trump,REP,11902,17625,0.675,0.325
columbia_pa,PA,Donald Trump,REP,20098,31171,0.645,0.355
crawford_pa,PA,Donald Trump,REP,28559,42004,0.68,0.32
cumberland_pa,PA,Donald Trump,REP,77212,141595,0.545,0.455
elk_pa,PA,Donald Trump,REP,12140,16906,0.718,0.282
fayette_pa,PA,Donald Trump,REP,41227,62139,0.663,0.337
forest_pa,PA,Donald Trump,REP,1882,2646,0.711,0.289
franklin_pa,PA,Donald Trump,REP,57245,80783,0.709,0.291
fulton_pa,PA,Donald Trump,REP,6824,7977,0.855,0.145
greene_pa,PA,Donald Trump,REP,12579,17669,0.712,0.288
huntingdon_pa,PA,Donald Trump,REP,17061,22792,0.749,0.251
indiana_pa,PA,Donald Trump,REP,28089,41198,0.682,0.318
jefferson_pa,PA,Donald Trump,REP,17960,22824,0.787,0.213
juniata_pa,PA,Donald Trump,REP,9649,12043,0.801,0.199
lancaster_pa,PA,Donald Trump,REP,160209,281375,0.569,0.431
lawrence_pa,PA,Donald Trump,REP,29597,46076,0.642,0.358
lebanon_pa,PA,Donald Trump,REP,46731,71858,0.65,0.35
luzerne_pa,PA,Donald Trump,REP,86929,153321,0.567,0.433
lycoming_pa,PA,Donald Trump,REP,41462,59254,0.7,0.3
mckean_pa,PA,Donald Trump,REP,14083,19466,0.723,0.277
mercer_pa,PA,Donald Trump,REP,36143,57954,0.624,0.376
mifflin_pa,PA,Donald Trump,REP,16670,21502,0.775,0.225
montour_pa,PA,Donald Trump,REP,5844,9817,0.595,0.405
northumberland_pa,PA,Donald Trump,REP,28952,42283,0.685,0.315
perry_pa,PA,Donald Trump,REP,18293,24652,0.742,0.258
pike_pa,PA,Donald Trump,REP,19213,32554,0.59,0.41
potter_pa,PA,Donald Trump,REP,7239,9064,0.799,0.201
schuylkill_pa,PA,Donald Trump,REP,48871,70603,0.692,0.308
snyder_pa,PA,Donald Trump,REP,13983,19140,0.731,0.269
somerset_pa,PA,Donald Trump,REP,31466,40543,0.776,0.224
sullivan_pa,PA,Donald Trump,REP,2619,3595,0.729,0.271
susquehanna_pa,PA,Donald Trump,REP,15207,21752,0.699,0.301
tioga_pa,PA,Donald Trump,REP,15742,21075,0.747,0.253
union_pa,PA,Donald Trump,REP,12356,20115,0.614,0.386
venango_pa,PA,Donald Trump,REP,18569,26528,0.7,0.3
warren_pa,PA,Donald Trump,REP,14237,20650,0.689,0.311
washington_pa,PA,Donald Trump,REP,72080,118478,0.608,0.392
wayne_pa,PA,Donald Trump,REP,18637,28089,0.663,0.337
westmoreland_pa,PA,Donald Trump,REP,130218,205183,0.635,0.365
wyoming_pa,PA,Donald Trump,REP,9936,14858,0.669,0.331
york_pa,PA,Donald Trump,REP,146733,238471,0.615,0.385
abbeville_sc,SC,Donald Trump,REP,8215,12433,0.661,0.339
aiken_sc,SC,Donald Trump,REP,51589,85185,0.606,0.394
anderson_sc,SC,Donald Trump,REP,67565,96093,0.703,0.297
barnwell_sc,SC,Donald Trump,REP,5492,10321,0.532,0.468
beaufort_sc,SC,Donald Trump,REP,53194,97835,0.544,0.456
berkeley_sc,SC,Donald Trump,REP,57397,104458,0.549,0.451
calhoun_sc,SC,Donald Trump,REP,4305,8291,0.519,0.481
cherokee_sc,SC,Donald Trump,REP,18043,25270,0.714,0.286
chester_sc,SC,Donald Trump,REP,8660,15757,0.55,0.45
chesterfield_sc,SC,Donald Trump,REP,11297,18876,0.598,0.402
clarendon_sc,SC,Donald Trump,REP,8361,16733,0.5,0.5
colleton_sc,SC,Donald Trump,REP,10440,19283,0.541,0.459
darlington_sc,SC,Donald Trump,REP,16832,32417,0.519,0.481
dillon_sc,SC,Donald Trump,REP,6582,13101,0.502,0.498
dorchester_sc,SC,Donald Trump,REP,41913,77278,0.542,0.458
edgefield_sc,SC,Donald Trump,REP,8184,13304,0.615,0.385
florence_sc,SC,Donald Trump,REP,32615,64510,0.506,0.494
georgetown_sc,SC,Donald Trump,REP,20487,36668,0.559,0.441
greenville_sc,SC,Donald Trump,REP,150021,258155,0.581,0.419
greenwood_sc,SC,Donald Trump,REP,19431,32006,0.607,0.393
horry_sc,SC,Donald Trump,REP,118821,179744,0.661,0.339
kershaw_sc,SC,Donald Trump,REP,20471,33629,0.609,0.391
lancaster_sc,SC,Donald Trump,REP,30312,49868,0.608,0.392
laurens_sc,SC,Donald Trump,REP,20004,30488,0.656,0.344
lexington_sc,SC,Donald Trump,REP,92817,144568,0.642,0.358
mccormick_sc,SC,Donald Trump,REP,2958,5697,0.519,0.481
newberry_sc,SC,Donald Trump,REP,11443,18631,0.614,0.386
oconee_sc,SC,Donald Trump,REP,29698,40668,0.73,0.27
pickens_sc,SC,Donald Trump,REP,42907,57546,0.746,0.254
saluda_sc,SC,Donald Trump,REP,6210,9274,0.67,0.33
spartanburg_sc,SC,Donald Trump,REP,93560,148655,0.629,0.371
union_sc,SC,Donald Trump,REP,8183,13257,0.617,0.383
york_sc,SC,Donald Trump,REP,82727,144050,0.574,0.426
aurora_sd,SD,Donald Trump,REP,1052,1405,0.749,0.251
beadle_sd,SD,Donald Trump,REP,4808,7081,0.679,0.321
bennett_sd,SD,Donald Trump,REP,694,1183,0.587,0.413
bon homme_sd,SD,Donald Trump,REP,2235,3001,0.745,0.255
brookings_sd,SD,Donald Trump,REP,8000,14567,0.549,0.451
brown_sd,SD,Donald Trump,REP,10580,17547,0.603,0.397
brule_sd,SD,Donald Trump,REP,1750,2490,0.703,0.297
butte_sd,SD,Donald Trump,REP,3731,4802,0.777,0.223
campbell_sd,SD,Donald Trump,REP,747,873,0.856,0.144
charles mix_sd,SD,Donald Trump,REP,2552,3783,0.675,0.325
clark_sd,SD,Donald Trump,REP,1373,1850,0.742,0.258
codington_sd,SD,Donald Trump,REP,8958,13161,0.681,0.319
corson_sd,SD,Donald Trump,REP,647,1283,0.504,0.496
custer_sd,SD,Donald Trump,REP,3852,5494,0.701,0.299
davison_sd,SD,Donald Trump,REP,5613,8454,0.664,0.336
day_sd,SD,Donald Trump,REP,1869,2964,0.631,0.369
deuel_sd,SD,Donald Trump,REP,1699,2350,0.723,0.277
douglas_sd,SD,Donald Trump,REP,1468,1707,0.86,0.14
edmunds_sd,SD,Donald Trump,REP,1538,1985,0.775,0.225
fall river_sd,SD,Donald Trump,REP,2878,4042,0.712,0.288
faulk_sd,SD,Donald Trump,REP,964,1182,0.816,0.184
grant_sd,SD,Donald Trump,REP,2618,3745,0.699,0.301
gregory_sd,SD,Donald Trump,REP,1771,2258,0.784,0.216
haakon_sd,SD,Donald Trump,REP,1026,1137,0.902,0.098
hamlin_sd,SD,Donald Trump,REP,2372,3083,0.769,0.231
hand_sd,SD,Donald Trump,REP,1433,1836,0.781,0.219
hanson_sd,SD,Donald Trump,REP,1793,2388,0.751,0.249
harding_sd,SD,Donald Trump,REP,748,813,0.92,0.08
hughes_sd,SD,Donald Trump,REP,5522,8723,0.633,0.367
hutchinson_sd,SD,Donald Trump,REP,2944,3767,0.782,0.218
hyde_sd,SD,Donald Trump,REP,564,710,0.794,0.206
jackson_sd,SD,Donald Trump,REP,738,1115,0.662,0.338
jerauld_sd,SD,Donald Trump,REP,721,1006,0.717,0.283
jones_sd,SD,Donald Trump,REP,498,599,0.831,0.169
kingsbury_sd,SD,Donald Trump,REP,1904,2779,0.685,0.315
lake_sd,SD,Donald Trump,REP,3681,5873,0.627,0.373
lawrence_sd,SD,Donald Trump,REP,8753,13828,0.633,0.367
lincoln_sd,SD,Donald Trump,REP,19617,32396,0.606,0.394
lyman_sd,SD,Donald Trump,REP,1042,1597,0.652,0.348
mccook_sd,SD,Donald Trump,REP,2068,2900,0.713,0.287
mcpherson_sd,SD,Donald Trump,REP,1075,1324,0.812,0.188
marshall_sd,SD,Donald Trump,REP,1287,2178,0.591,0.409
meade_sd,SD,Donald Trump,REP,9875,13670,0.722,0.278
mellette_sd,SD,Donald Trump,REP,449,769,0.584,0.416
miner_sd,SD,Donald Trump,REP,787,1138,0.692,0.308
minnehaha_sd,SD,Donald Trump,REP,49249,92326,0.533,0.467
moody_sd,SD,Donald Trump,REP,1951,3206,0.609,0.391
pennington_sd,SD,Donald Trump,REP,35063,57518,0.61,0.39
perkins_sd,SD,Donald Trump,REP,1401,1669,0.839,0.161
potter_sd,SD,Donald Trump,REP,1139,1380,0.825,0.175
roberts_sd,SD,Donald Trump,REP,2404,4307,0.558,0.442
sanborn_sd,SD,Donald Trump,REP,905,1185,0.764,0.236
spink_sd,SD,Donald Trump,REP,2104,3163,0.665,0.335
stanley_sd,SD,Donald Trump,REP,1203,1652,0.728,0.272
sully_sd,SD,Donald Trump,REP,726,930,0.781,0.219
tripp_sd,SD,Donald Trump,REP,2161,2696,0.802,0.198
turner_sd,SD,Donald Trump,REP,3290,4548,0.723,0.277
union_sd,SD,Donald Trump,REP,5944,8855,0.671,0.329
walworth_sd,SD,Donald Trump,REP,1966,2580,0.762,0.238
yankton_sd,SD,Donald Trump,REP,6581,10900,0.604,0.396
anderson_tn,TN,Donald Trump,REP,23184,35570,0.652,0.348
bedford_tn,TN,Donald Trump,REP,14354,19088,0.752,0.248
benton_tn,TN,Donald Trump,REP,5668,7260,0.781,0.219
bledsoe_tn,TN,Donald Trump,REP,4725,5758,0.821,0.179
blount_tn,TN,Donald Trump,REP,47369,66609,0.711,0.289
bradley_tn,TN,Donald Trump,REP,35204,45865,0.768,0.232
campbell_tn,TN,Donald Trump,REP,12331,14933,0.826,0.174
cannon_tn,TN,Donald Trump,REP,5190,6557,0.792,0.208
carroll_tn,TN,Donald Trump,REP,9205,11905,0.773,0.227
carter_tn,TN,Donald Trump,REP,19584,24492,0.8,0.2
cheatham_tn,TN,Donald Trump,REP,14438,20260,0.713,0.287
chester_tn,TN,Donald Trump,REP,5952,7584,0.785,0.215
claiborne_tn,TN,Donald Trump,REP,10604,12945,0.819,0.181
clay_tn,TN,Donald Trump,REP,2733,3506,0.78,0.22
cocke_tn,TN,Donald Trump,REP,12162,14859,0.818,0.182
coffee_tn,TN,Donald Trump,REP,17883,24282,0.736,0.264
crockett_tn,TN,Donald Trump,REP,4673,6114,0.764,0.236
cumberland_tn,TN,Donald Trump,REP,25168,32279,0.78,0.22
decatur_tn,TN,Donald Trump,REP,4229,5241,0.807,0.193
dekalb_tn,TN,Donald Trump,REP,6672,8513,0.784,0.216
dickson_tn,TN,Donald Trump,REP,17643,24323,0.725,0.275
dyer_tn,TN,Donald Trump,REP,11768,15079,0.78,0.22
fayette_tn,TN,Donald Trump,REP,15690,22984,0.683,0.317
fentress_tn,TN,Donald Trump,REP,7441,8729,0.852,0.148
franklin_tn,TN,Donald Trump,REP,13987,19132,0.731,0.269
gibson_tn,TN,Donald Trump,REP,16259,22335,0.728,0.272
giles_tn,TN,Donald Trump,REP,9784,13203,0.741,0.259
grainger_tn,TN,Donald Trump,REP,8565,10134,0.845,0.155
greene_tn,TN,Donald Trump,REP,22259,28087,0.793,0.207
grundy_tn,TN,Donald Trump,REP,4802,5855,0.82,0.18
hamblen_tn,TN,Donald Trump,REP,18811,24631,0.764,0.236
hamilton_tn,TN,Donald Trump,REP,92108,171113,0.538,0.462
hancock_tn,TN,Donald Trump,REP,2372,2744,0.864,0.136
hardeman_tn,TN,Donald Trump,REP,5760,10063,0.572,0.428
hardin_tn,TN,Donald Trump,REP,9559,11538,0.828,0.172
hawkins_tn,TN,Donald Trump,REP,20405,24824,0.822,0.178
henderson_tn,TN,Donald Trump,REP,9797,12020,0.815,0.185
henry_tn,TN,Donald Trump,REP,11239,15047,0.747,0.253
hickman_tn,TN,Donald Trump,REP,7577,9832,0.771,0.229
houston_tn,TN,Donald Trump,REP,2718,3686,0.737,0.263
humphreys_tn,TN,Donald Trump,REP,6120,8236,0.743,0.257
jackson_tn,TN,Donald Trump,REP,4118,5323,0.774,0.226
jefferson_tn,TN,Donald Trump,REP,18651,23616,0.79,0.21
johnson_tn,TN,Donald Trump,REP,6468,7801,0.829,0.171
knox_tn,TN,Donald Trump,REP,124540,220556,0.565,0.435
lake_tn,TN,Donald Trump,REP,1492,2034,0.734,0.266
lauderdale_tn,TN,Donald Trump,REP,5674,8965,0.633,0.367
lawrence_tn,TN,Donald Trump,REP,15334,18718,0.819,0.181
lewis_tn,TN,Donald Trump,REP,4474,5609,0.798,0.202
lincoln_tn,TN,Donald Trump,REP,12281,15608,0.787,0.213
loudon_tn,TN,Donald Trump,REP,21713,29347,0.74,0.26
mcminn_tn,TN,Donald Trump,REP,18198,22844,0.797,0.203
mcnairy_tn,TN,Donald Trump,REP,9093,11275,0.806,0.194
macon_tn,TN,Donald Trump,REP,8096,9487,0.853,0.147
madison_tn,TN,Donald Trump,REP,23943,42950,0.557,0.443
marion_tn,TN,Donald Trump,REP,9911,13256,0.748,0.252
marshall_tn,TN,Donald Trump,REP,11043,14878,0.742,0.258
maury_tn,TN,Donald Trump,REP,31464,46657,0.674,0.326
meigs_tn,TN,Donald Trump,REP,4467,5532,0.807,0.193
monroe_tn,TN,Donald Trump,REP,16783,20797,0.807,0.193
montgomery_tn,TN,Donald Trump,REP,42187,76758,0.55,0.45
moore_tn,TN,Donald Trump,REP,2888,3539,0.816,0.184
morgan_tn,TN,Donald Trump,REP,6930,8228,0.842,0.158
obion_tn,TN,Donald Trump,REP,10790,13521,0.798,0.202
overton_tn,TN,Donald Trump,REP,7918,10037,0.789,0.211
perry_tn,TN,Donald Trump,REP,2775,3428,0.81,0.19
pickett_tn,TN,Donald Trump,REP,2381,2931,0.812,0.188
polk_tn,TN,Donald Trump,REP,6792,8360,0.812,0.188
putnam_tn,TN,Donald Trump,REP,23759,33593,0.707,0.293
rhea_tn,TN,Donald Trump,REP,11050,13637,0.81,0.19
roane_tn,TN,Donald Trump,REP,19230,25917,0.742,0.258
robertson_tn,TN,Donald Trump,REP,24536,33717,0.728,0.272
rutherford_tn,TN,Donald Trump,REP,81480,143878,0.566,0.434
scott_tn,TN,Donald Trump,REP,8004,9052,0.884,0.116
sequatchie_tn,TN,Donald Trump,REP,5855,7252,0.807,0.193
sevier_tn,TN,Donald Trump,REP,33783,43535,0.776,0.224
smith_tn,TN,Donald Trump,REP,7136,9051,0.788,0.212
stewart_tn,TN,Donald Trump,REP,4950,6296,0.786,0.214
sullivan_tn,TN,Donald Trump,REP,55860,74357,0.751,0.249
sumner_tn,TN,Donald Trump,REP,63454,92630,0.685,0.315
tipton_tn,TN,Donald Trump,REP,20070,27308,0.735,0.265
trousdale_tn,TN,Donald Trump,REP,2936,3998,0.734,0.266
unicoi_tn,TN,Donald Trump,REP,6599,8307,0.794,0.206
union_tn,TN,Donald Trump,REP,6803,8123,0.837,0.163
van buren_tn,TN,Donald Trump,REP,2342,2921,0.802,0.198
warren_tn,TN,Donald Trump,REP,12323,16692,0.738,0.262
washington_tn,TN,Donald Trump,REP,40444,60203,0.672,0.328
wayne_tn,TN,Donald Trump,REP,5795,6669,0.869,0.131
weakley_tn,TN,Donald Trump,REP,10396,13735,0.757,0.243
white_tn,TN,Donald Trump,REP,9606,11895,0.808,0.192
williamson_tn,TN,Donald Trump,REP,86469,139016,0.622,0.378
wilson_tn,TN,Donald Trump,REP,50296,74330,0.677,0.323
anderson_tx,TX,Donald Trump,REP,15110,19227,0.786,0.214
andrews_tx,TX,Donald Trump,REP,4943,5863,0.843,0.157
angelina_tx,TX,Donald Trump,REP,25076,34574,0.725,0.275
aransas_tx,TX,Donald Trump,REP,9239,12290,0.752,0.248
archer_tx,TX,Donald Trump,REP,4300,4796,0.897,0.103
armstrong_tx,TX,Donald Trump,REP,1035,1112,0.931,0.069
atascosa_tx,TX,Donald Trump,REP,12039,18118,0.664,0.336
austin_tx,TX,Donald Trump,REP,11447,14554,0.787,0.213
bailey_tx,TX,Donald Trump,REP,1434,1860,0.771,0.229
bandera_tx,TX,Donald Trump,REP,10057,12715,0.791,0.209
bastrop_tx,TX,Donald Trump,REP,20516,36665,0.56,0.44
baylor_tx,TX,Donald Trump,REP,1494,1702,0.878,0.122
bee_tx,TX,Donald Trump,REP,6006,9420,0.638,0.362
bell_tx,TX,Donald Trump,REP,67893,127375,0.533,0.467
blanco_tx,TX,Donald Trump,REP,5443,7441,0.731,0.269
borden_tx,TX,Donald Trump,REP,397,416,0.954,0.046
bosque_tx,TX,Donald Trump,REP,7469,9126,0.818,0.182
bowie_tx,TX,Donald Trump,REP,27116,38261,0.709,0.291
brazoria_tx,TX,Donald Trump,REP,90433,154984,0.583,0.417
brazos_tx,TX,Donald Trump,REP,47530,85061,0.559,0.441
brewster_tx,TX,Donald Trump,REP,2461,4822,0.51,0.49
briscoe_tx,TX,Donald Trump,REP,639,725,0.881,0.119
brown_tx,TX,Donald Trump,REP,13698,15969,0.858,0.142
burleson_tx,TX,Donald Trump,REP,6743,8609,0.783,0.217
burnet_tx,TX,Donald Trump,REP,18767,24717,0.759,0.241
caldwell_tx,TX,Donald Trump,REP,8031,14973,0.536,0.464
calhoun_tx,TX,Donald Trump,REP,5641,7856,0.718,0.282
callahan_tx,TX,Donald Trump,REP,6012,6832,0.88,0.12
camp_tx,TX,Donald Trump,REP,3626,5060,0.717,0.283
carson_tx,TX,Donald Trump,REP,2779,3122,0.89,0.11
cass_tx,TX,Donald Trump,REP,11033,13927,0.792,0.208
castro_tx,TX,Donald Trump,REP,1602,2083,0.769,0.231
chambers_tx,TX,Donald Trump,REP,17353,21652,0.801,0.199
cherokee_tx,TX,Donald Trump,REP,15101,19508,0.774,0.226
childress_tx,TX,Donald Trump,REP,1943,2279,0.853,0.147
clay_tx,TX,Donald Trump,REP,5069,5741,0.883,0.117
cochran_tx,TX,Donald Trump,REP,809,1000,0.809,0.191
coke_tx,TX,Donald Trump,REP,1586,1779,0.892,0.108
coleman_tx,TX,Donald Trump,REP,3641,4124,0.883,0.117
collin_tx,TX,Donald Trump,REP,252318,492216,0.513,0.487
collingsworth_tx,TX,Donald Trump,REP,1048,1218,0.86,0.14
colorado_tx,TX,Donald Trump,REP,7472,9975,0.749,0.251
comal_tx,TX,Donald Trump,REP,62740,88863,0.706,0.294
comanche_tx,TX,Donald Trump,REP,5177,6086,0.851,0.149
concho_tx,TX,Donald Trump,REP,1058,1268,0.834,0.166
cooke_tx,TX,Donald Trump,REP,15596,18988,0.821,0.179
coryell_tx,TX,Donald Trump,REP,15438,23490,0.657,0.343
cottle_tx,TX,Donald Trump,REP,540,662,0.816,0.184
crane_tx,TX,Donald Trump,REP,1247,1503,0.83,0.17
crockett_tx,TX,Donald Trump,REP,1220,1574,0.775,0.225
crosby_tx,TX,Donald Trump,REP,1396,1953,0.715,0.285
dallam_tx,TX,Donald Trump,REP,1389,1609,0.863,0.137
dawson_tx,TX,Donald Trump,REP,2951,3789,0.779,0.221
deaf smith_tx,TX,Donald Trump,REP,3294,4610,0.715,0.285
delta_tx,TX,Donald Trump,REP,2162,2592,0.834,0.166
denton_tx,TX,Donald Trump,REP,222480,417964,0.532,0.468
dewitt_tx,TX,Donald Trump,REP,6567,8118,0.809,0.191
dickens_tx,TX,Donald Trump,REP,853,988,0.863,0.137
donley_tx,TX,Donald Trump,REP,1438,1648,0.873,0.127
eastland_tx,TX,Donald Trump,REP,7237,8292,0.873,0.127
ector_tx,TX,Donald Trump,REP,32697,44581,0.733,0.267
edwards_tx,TX,Donald Trump,REP,893,1066,0.838,0.162
ellis_tx,TX,Donald Trump,REP,56717,85493,0.663,0.337
erath_tx,TX,Donald Trump,REP,13684,16853,0.812,0.188
falls_tx,TX,Donald Trump,REP,4177,6133,0.681,0.319
fannin_tx,TX,Donald Trump,REP,12171,15004,0.811,0.189
fayette_tx,TX,Donald Trump,REP,10171,12941,0.786,0.214
fisher_tx,TX,Donald Trump,REP,1448,1826,0.793,0.207
floyd_tx,TX,Donald Trump,REP,1584,2039,0.777,0.223
foard_tx,TX,Donald Trump,REP,445,551,0.808,0.192
franklin_tx,TX,Donald Trump,REP,4161,5009,0.831,0.169
freestone_tx,TX,Donald Trump,REP,6991,8711,0.803,0.197
frio_tx,TX,Donald Trump,REP,2823,5279,0.535,0.465
gaines_tx,TX,Donald Trump,REP,5355,5995,0.893,0.107
galveston_tx,TX,Donald Trump,REP,93911,155060,0.606,0.394
garza_tx,TX,Donald Trump,REP,1413,1653,0.855,0.145
gillespie_tx,TX,Donald Trump,REP,12514,15846,0.79,0.21
glasscock_tx,TX,Donald Trump,REP,611,653,0.936,0.064
goliad_tx,TX,Donald Trump,REP,3085,3988,0.774,0.226
gonzales_tx,TX,Donald Trump,REP,5627,7647,0.736,0.264
gray_tx,TX,Donald Trump,REP,6840,7782,0.879,0.121
grayson_tx,TX,Donald Trump,REP,44163,59439,0.743,0.257
gregg_tx,TX,Donald Trump,REP,32493,47982,0.677,0.323
grimes_tx,TX,Donald Trump,REP,9432,12413,0.76,0.24
guadalupe_tx,TX,Donald Trump,REP,47553,77592,0.613,0.387
hale_tx,TX,Donald Trump,REP,7177,9584,0.749,0.251
hall_tx,TX,Donald Trump,REP,995,1168,0.852,0.148
hamilton_tx,TX,Donald Trump,REP,3616,4349,0.831,0.169
hansford_tx,TX,Donald Trump,REP,1849,2047,0.903,0.097
hardeman_tx,TX,Donald Trump,REP,1330,1580,0.842,0.158
hardin_tx,TX,Donald Trump,REP,23858,27635,0.863,0.137
harrison_tx,TX,Donald Trump,REP,21466,29710,0.723,0.277
hartley_tx,TX,Donald Trump,REP,1868,2078,0.899,0.101
haskell_tx,TX,Donald Trump,REP,1840,2214,0.831,0.169
hemphill_tx,TX,Donald Trump,REP,1486,1720,0.864,0.136
henderson_tx,TX,Donald Trump,REP,28911,36310,0.796,0.204
hill_tx,TX,Donald Trump,REP,11926,14931,0.799,0.201
hockley_tx,TX,Donald Trump,REP,6536,8095,0.807,0.193
hood_tx,TX,Donald Trump,REP,26496,32541,0.814,0.186
hopkins_tx,TX,Donald Trump,REP,12719,15939,0.798,0.202
houston_tx,TX,Donald Trump,REP,7060,9437,0.748,0.252
howard_tx,TX,Donald Trump,REP,8054,10240,0.787,0.213
hudspeth_tx,TX,Donald Trump,REP,779,1165,0.669,0.331
hunt_tx,TX,Donald Trump,REP,29163,38574,0.756,0.244
hutchinson_tx,TX,Donald Trump,REP,7681,8771,0.876,0.124
irion_tx,TX,Donald Trump,REP,759,889,0.854,0.146
jack_tx,TX,Donald Trump,REP,3418,3782,0.904,0.096
jackson_tx,TX,Donald Trump,REP,5231,6340,0.825,0.175
jasper_tx,TX,Donald Trump,REP,12542,15608,0.804,0.196
jeff davis_tx,TX,Donald Trump,REP,784,1305,0.601,0.399
jefferson_tx,TX,Donald Trump,REP,47570,94739,0.502,0.498
jim wells_tx,TX,Donald Trump,REP,7453,13669,0.545,0.455
johnson_tx,TX,Donald Trump,REP,54628,72005,0.759,0.241
jones_tx,TX,Donald Trump,REP,5660,6741,0.84,0.16
karnes_tx,TX,Donald Trump,REP,3968,5249,0.756,0.244
kaufman_tx,TX,Donald Trump,REP,37624,56703,0.664,0.336
kendall_tx,TX,Donald Trump,REP,20083,26438,0.76,0.24
kenedy_tx,TX,Donald Trump,REP,127,194,0.655,0.345
kent_tx,TX,Donald Trump,REP,411,462,0.89,0.11
kerr_tx,TX,Donald Trump,REP,20879,27745,0.753,0.247
kimble_tx,TX,Donald Trump,REP,1987,2292,0.867,0.133
king_tx,TX,Donald Trump,REP,151,159,0.95,0.05
kinney_tx,TX,Donald Trump,REP,1144,1603,0.714,0.286
kleberg_tx,TX,Donald Trump,REP,5504,10944,0.503,0.497
knox_tx,TX,Donald Trump,REP,1180,1456,0.81,0.19
lamar_tx,TX,Donald Trump,REP,16760,21418,0.783,0.217
lamb_tx,TX,Donald Trump,REP,3521,4408,0.799,0.201
lampasas_tx,TX,Donald Trump,REP,8086,10399,0.778,0.222
la salle_tx,TX,Donald Trump,REP,1335,2406,0.555,0.445
lavaca_tx,TX,Donald Trump,REP,8804,10197,0.863,0.137
lee_tx,TX,Donald Trump,REP,6255,8086,0.774,0.226
leon_tx,TX,Donald Trump,REP,7523,8674,0.867,0.133
liberty_tx,TX,Donald Trump,REP,23302,29334,0.794,0.206
limestone_tx,TX,Donald Trump,REP,6789,9095,0.746,0.254
lipscomb_tx,TX,Donald Trump,REP,1205,1353,0.891,0.109
