county_state,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden
grayson_tx,TX,Donald Trump,REP,44163,15276,59439,0.743,0.257
gregg_tx,TX,Donald Trump,REP,32493,15489,47982,0.677,0.323
grimes_tx,TX,Donald Trump,REP,9432,2981,12413,0.76,0.24
guadalupe_tx,TX,Donald Trump,REP,47553,30039,77592,0.613,0.387
hale_tx,TX,Donald Trump,REP,7177,2407,9584,0.749,0.251
hall_tx,TX,Donald Trump,REP,995,173,1168,0.852,0.148
hamilton_tx,TX,Donald Trump,REP,3616,733,4349,0.831,0.169
hansford_tx,TX,Donald Trump,REP,1849,198,2047,0.903,0.097
hardeman_tx,TX,Donald Trump,REP,1330,250,1580,0.842,0.158
hardin_tx,TX,Donald Trump,REP,23858,3777,27635,0.863,0.137
harrison_tx,TX,Donald Trump,REP,21466,8244,29710,0.723,0.277
hartley_tx,TX,Donald Trump,REP,1868,210,2078,0.899,0.101
haskell_tx,TX,Donald Trump,REP,1840,374,2214,0.831,0.169
hemphill_tx,TX,Donald Trump,REP,1486,234,1720,0.864,0.136
henderson_tx,TX,Donald Trump,REP,28911,7399,36310,0.796,0.204
hill_tx,TX,Donald Trump,REP,11926,3005,14931,0.799,0.201
hockley_tx,TX,Donald Trump,REP,6536,1559,8095,0.807,0.193
hood_tx,TX,Donald Trump,REP,26496,6045,32541,0.814,0.186
hopkins_tx,TX,Donald Trump,REP,12719,3220,15939,0.798,0.202
houston_tx,TX,Donald Trump,REP,7060,2377,9437,0.748,0.252
howard_tx,TX,Donald Trump,REP,8054,2186,10240,0.787,0.213
hudspeth_tx,TX,Donald Trump,REP,779,386,1165,0.669,0.331
hunt_tx,TX,Donald Trump,REP,29163,9411,38574,0.756,0.244
hutchinson_tx,TX,Donald Trump,REP,7681,1090,8771,0.876,0.124
irion_tx,TX,Donald Trump,REP,759,130,889,0.854,0.146
jack_tx,TX,Donald Trump,REP,3418,364,3782,0.904,0.096
jackson_tx,TX,Donald Trump,REP,5231,1109,6340,0.825,0.175
jasper_tx,TX,Donald Trump,REP,12542,3066,15608,0.804,0.196
jeff davis_tx,TX,Donald Trump,REP,784,521,1305,0.601,0.399
jefferson_tx,TX,Donald Trump,REP,47570,47169,94739,0.502,0.498
jim wells_tx,TX,Donald Trump,REP,7453,6216,13669,0.545,0.455
johnson_tx,TX,Donald Trump,REP,54628,17377,72005,0.759,0.241
jones_tx,TX,Donald Trump,REP,5660,1081,6741,0.84,0.16
karnes_tx,TX,Donald Trump,REP,3968,1281,5249,0.756,0.244
kaufman_tx,TX,Donald Trump,REP,37624,19079,56703,0.664,0.336
kendall_tx,TX,Donald Trump,REP,20083,6355,26438,0.76,0.24
kenedy_tx,TX,Donald Trump,REP,127,67,194,0.655,0.345
kent_tx,TX,Donald Trump,REP,411,51,462,0.89,0.11
kerr_tx,TX,Donald Trump,REP,20879,6866,27745,0.753,0.247
kimble_tx,TX,Donald Trump,REP,1987,305,2292,0.867,0.133
king_tx,TX,Donald Trump,REP,151,8,159,0.95,0.05
kinney_tx,TX,Donald Trump,REP,1144,459,1603,0.714,0.286
kleberg_tx,TX,Donald Trump,REP,5504,5440,10944,0.503,0.497
knox_tx,TX,Donald Trump,REP,1180,276,1456,0.81,0.19
lamar_tx,TX,Donald Trump,REP,16760,4658,21418,0.783,0.217
lamb_tx,TX,Donald Trump,REP,3521,887,4408,0.799,0.201
lampasas_tx,TX,Donald Trump,REP,8086,2313,10399,0.778,0.222
la salle_tx,TX,Donald Trump,REP,1335,1071,2406,0.555,0.445
lavaca_tx,TX,Donald Trump,REP,8804,1393,10197,0.863,0.137
lee_tx,TX,Donald Trump,REP,6255,1831,8086,0.774,0.226
leon_tx,TX,Donald Trump,REP,7523,1151,8674,0.867,0.133
liberty_tx,TX,Donald Trump,REP,23302,6032,29334,0.794,0.206
limestone_tx,TX,Donald Trump,REP,6789,2306,9095,0.746,0.254
lipscomb_tx,TX,Donald Trump,REP,1205,148,1353,0.891,0.109
live oak_tx,TX,Donald Trump,REP,4199,855,5054,0.831,0.169
llano_tx,TX,Donald Trump,REP,10079,2581,12660,0.796,0.204
loving_tx,TX,Donald Trump,REP,60,6,66,0.909,0.091
lubbock_tx,TX,Donald Trump,REP,78861,41910,120771,0.653,0.347
lynn_tx,TX,Donald Trump,REP,1853,440,2293,0.808,0.192
mcculloch_tx,TX,Donald Trump,REP,2904,532,3436,0.845,0.155
mclennan_tx,TX,Donald Trump,REP,59543,38228,97771,0.609,0.391
mcmullen_tx,TX,Donald Trump,REP,460,56,516,0.891,0.109
madison_tx,TX,Donald Trump,REP,4169,1128,5297,0.787,0.213
marion_tx,TX,Donald Trump,REP,3470,1394,4864,0.713,0.287
martin_tx,TX,Donald Trump,REP,1857,303,2160,0.86,0.14
mason_tx,TX,Donald Trump,REP,1991,483,2474,0.805,0.195
matagorda_tx,TX,Donald Trump,REP,9845,3881,13726,0.717,0.283
medina_tx,TX,Donald Trump,REP,15642,7002,22644,0.691,0.309
menard_tx,TX,Donald Trump,REP,823,205,1028,0.801,0.199
midland_tx,TX,Donald Trump,REP,45624,13232,58856,0.775,0.225
milam_tx,TX,Donald Trump,REP,7984,2592,10576,0.755,0.245
mills_tx,TX,Donald Trump,REP,2217,288,2505,0.885,0.115
mitchell_tx,TX,Donald Trump,REP,2170,409,2579,0.841,0.159
montague_tx,TX,Donald Trump,REP,8615,1199,9814,0.878,0.122
montgomery_tx,TX,Donald Trump,REP,193382,78069,271451,0.712,0.288
moore_tx,TX,Donald Trump,REP,4359,1149,5508,0.791,0.209
morris_tx,TX,Donald Trump,REP,3872,1715,5587,0.693,0.307
motley_tx,TX,Donald Trump,REP,604,48,652,0.926,0.074
nacogdoches_tx,TX,Donald Trump,REP,17378,9385,26763,0.649,0.351
navarro_tx,TX,Donald Trump,REP,13800,5321,19121,0.722,0.278
newton_tx,TX,Donald Trump,REP,4882,1212,6094,0.801,0.199
nolan_tx,TX,Donald Trump,REP,4131,1225,5356,0.771,0.229
nueces_tx,TX,Donald Trump,REP,64617,62697,127314,0.508,0.492
ochiltree_tx,TX,Donald Trump,REP,2812,344,3156,0.891,0.109
oldham_tx,TX,Donald Trump,REP,917,92,1009,0.909,0.091
orange_tx,TX,Donald Trump,REP,29186,6808,35994,0.811,0.189
palo pinto_tx,TX,Donald Trump,REP,10179,2306,12485,0.815,0.185
panola_tx,TX,Donald Trump,REP,9326,2125,11451,0.814,0.186
parker_tx,TX,Donald Trump,REP,62045,14083,76128,0.815,0.185
parmer_tx,TX,Donald Trump,REP,2135,515,2650,0.806,0.194
pecos_tx,TX,Donald Trump,REP,3215,1453,4668,0.689,0.311
polk_tx,TX,Donald Trump,REP,18573,5608,24181,0.768,0.232
potter_tx,TX,Donald Trump,REP,22820,10501,33321,0.685,0.315
rains_tx,TX,Donald Trump,REP,5155,898,6053,0.852,0.148
randall_tx,TX,Donald Trump,REP,50796,13878,64674,0.785,0.215
reagan_tx,TX,Donald Trump,REP,942,182,1124,0.838,0.162
real_tx,TX,Donald Trump,REP,1643,339,1982,0.829,0.171
red river_tx,TX,Donald Trump,REP,4517,1289,5806,0.778,0.222
reeves_tx,TX,Donald Trump,REP,2254,1433,3687,0.611,0.389
refugio_tx,TX,Donald Trump,REP,2210,1156,3366,0.657,0.343
roberts_tx,TX,Donald Trump,REP,529,21,550,0.962,0.038
robertson_tx,TX,Donald Trump,REP,5646,2453,8099,0.697,0.303
rockwall_tx,TX,Donald Trump,REP,36726,17165,53891,0.681,0.319
runnels_tx,TX,Donald Trump,REP,3807,602,4409,0.863,0.137
rusk_tx,TX,Donald Trump,REP,16534,4834,21368,0.774,0.226
sabine_tx,TX,Donald Trump,REP,4784,703,5487,0.872,0.128
san augustine_tx,TX,Donald Trump,REP,3007,995,4002,0.751,0.249
san jacinto_tx,TX,Donald Trump,REP,10161,2477,12638,0.804,0.196
san patricio_tx,TX,Donald Trump,REP,16516,9372,25888,0.638,0.362
san saba_tx,TX,Donald Trump,REP,2308,294,2602,0.887,0.113
schleicher_tx,TX,Donald Trump,REP,940,219,1159,0.811,0.189
scurry_tx,TX,Donald Trump,REP,4983,886,5869,0.849,0.151
shackelford_tx,TX,Donald Trump,REP,1484,144,1628,0.912,0.088
shelby_tx,TX,Donald Trump,REP,7975,2109,10084,0.791,0.209
sherman_tx,TX,Donald Trump,REP,886,105,991,0.894,0.106
smith_tx,TX,Donald Trump,REP,69080,30995,100075,0.69,0.31
somervell_tx,TX,Donald Trump,REP,4105,842,4947,0.83,0.17
stephens_tx,TX,Donald Trump,REP,3385,415,3800,0.891,0.109
sterling_tx,TX,Donald Trump,REP,584,55,639,0.914,0.086
stonewall_tx,TX,Donald Trump,REP,615,121,736,0.836,0.164
sutton_tx,TX,Donald Trump,REP,1222,335,1557,0.785,0.215
swisher_tx,TX,Donald Trump,REP,1845,510,2355,0.783,0.217
taylor_tx,TX,Donald Trump,REP,39547,15565,55112,0.718,0.282
terrell_tx,TX,Donald Trump,REP,334,124,458,0.729,0.271
terry_tx,TX,Donald Trump,REP,2812,800,3612,0.779,0.221
throckmorton_tx,TX,Donald Trump,REP,806,93,899,0.897,0.103
titus_tx,TX,Donald Trump,REP,7570,2969,10539,0.718,0.282
tom green_tx,TX,Donald Trump,REP,32313,12897,45210,0.715,0.285
trinity_tx,TX,Donald Trump,REP,5579,1359,6938,0.804,0.196
tyler_tx,TX,Donald Trump,REP,8194,1466,9660,0.848,0.152
upshur_tx,TX,Donald Trump,REP,15809,3078,18887,0.837,0.163
upton_tx,TX,Donald Trump,REP,1178,190,1368,0.861,0.139
uvalde_tx,TX,Donald Trump,REP,6174,4168,10342,0.597,0.403
val verde_tx,TX,Donald Trump,REP,8284,6988,15272,0.542,0.458
van zandt_tx,TX,Donald Trump,REP,22270,3724,25994,0.857,0.143
victoria_tx,TX,Donald Trump,REP,23358,10830,34188,0.683,0.317
walker_tx,TX,Donald Trump,REP,15375,8237,23612,0.651,0.349
waller_tx,TX,Donald Trump,REP,14260,8474,22734,0.627,0.373
ward_tx,TX,Donald Trump,REP,3241,819,4060,0.798,0.202
washington_tx,TX,Donald Trump,REP,12959,4459,17418,0.744,0.256
wharton_tx,TX,Donald Trump,REP,11926,4835,16761,0.712,0.288
wheeler_tx,TX,Donald Trump,REP,2159,178,2337,0.924,0.076
wichita_tx,TX,Donald Trump,REP,32069,13961,46030,0.697,0.303
wilbarger_tx,TX,Donald Trump,REP,3524,1000,4524,0.779,0.221
wilson_tx,TX,Donald Trump,REP,18463,6550,25013,0.738,0.262
winkler_tx,TX,Donald Trump,REP,1753,373,2126,0.825,0.175
wise_tx,TX,Donald Trump,REP,27032,5330,32362,0.835,0.165
wood_tx,TX,Donald Trump,REP,19049,3730,22779,0.836,0.164
yoakum_tx,TX,Donald Trump,REP,2174,457,2631,0.826,0.174
young_tx,TX,Donald Trump,REP,7110,1129,8239,0.863,0.137
zapata_tx,TX,Donald Trump,REP,2033,1841,3874,0.525,0.475
beaver_ut,UT,Donald Trump,REP,2695,405,3100,0.869,0.131
box elder_ut,UT,Donald Trump,REP,21548,5479,27027,0.797,0.203
cache_ut,UT,Donald Trump,REP,38032,19539,57571,0.661,0.339
carbon_ut,UT,Donald Trump,REP,6693,2676,9369,0.714,0.286
daggett_ut,UT,Donald Trump,REP,496,123,619,0.801,0.199
davis_ut,UT,Donald Trump,REP,104135,65760,169895,0.613,0.387
duchesne_ut,UT,Donald Trump,REP,7513,1011,8524,0.881,0.119
